office,route,time,lat,lng
308919,42,13209.200000,45.108068,38.933856
150148,42,14170.300000,45.102514,38.930237
308121,42,15106.400000,45.100631,38.928098
322809,42,16253.700000,45.096120,38.940055
311268,42,17270.100000,45.096549,38.942054
111059,42,19120.700000,45.093884,39.009567
5428,42,20226.700000,45.085344,39.019200
141910,43,1822.100000,45.141889,38.998728
307996,43,2779.500000,45.142714,38.997798
127374,43,3900.500000,45.145912,38.993234
301416,43,4868.400000,45.146281,38.995859
214779,43,5886.500000,45.142967,38.994611
142978,43,6891.500000,45.141798,38.989175
308364,43,7879.700000,45.140873,38.993619
137365,43,8848.200000,45.141518,38.989260
324782,43,9826.700000,45.139732,38.986677
137674,43,10933.600000,45.140559,38.995708
50006425,43,11928.200000,45.137043,38.993971
156999,43,13265.200000,45.131861,38.960284
318205,43,14688.900000,45.119511,38.937934
318295,43,15640.600000,45.121311,38.936382
50003926,43,16854.800000,45.130118,38.940207
5724,43,18057.200000,45.110855,38.935704
306313,43,19223.000000,45.101286,38.905244
214718,43,20237.700000,45.096852,38.908371
50002472,43,21940.700000,45.042738,38.957544
50003167,44,1891.100000,45.016091,39.186516
309654,44,2869.900000,45.017653,39.191625
309642,44,4008.700000,45.021456,39.206052
202837,44,4921.200000,45.021456,39.207042
161591,44,6019.500000,45.015463,39.215648
110052,44,7027.500000,45.019676,39.219998
304599,44,8358.900000,45.027731,39.249344
150170,44,9339.900000,45.029610,39.249003
50004221,44,10907.200000,45.039177,39.309819
305014,44,11935.700000,45.047730,39.310528
157551,44,12877.300000,45.051844,39.311476
206608,44,13884.900000,45.057734,39.310358
317304,44,14933.300000,45.067048,39.317294
302963,44,16534.900000,45.118250,39.413690
309497,44,17486.600000,45.118732,39.411102
208090,44,18551.900000,45.110549,39.413684
109821,44,20279.900000,45.063530,39.300308
217460,44,22698.500000,45.025388,39.048240
162912,45,1526.200000,45.120529,39.008784
50007090,45,2597.700000,45.127295,39.002370
309765,45,3954.900000,45.162419,39.010508
158314,45,5024.800000,45.160245,39.016402
307160,45,5988.900000,45.161465,39.018324
214020,45,7020.900000,45.159559,39.023597
307167,45,7990.500000,45.157817,39.016393
312340,45,9011.600000,45.150253,39.016016
318271,45,9995.600000,45.154025,39.010901
308142,45,11175.600000,45.156915,38.998211
321676,45,12375.400000,45.163671,38.981501
216427,45,13611.400000,45.156971,38.965735
145264,45,14580.900000,45.157309,38.966545
50004211,45,15627.900000,45.152900,38.960459
300485,45,16660.300000,45.153280,38.944376
50001712,45,17788.600000,45.152746,38.973207
310086,45,18965.500000,45.149114,38.998847
50006212,46,2037.800000,45.092474,38.917039
50007486,46,3151.500000,45.100275,38.917884
320672,46,4417.300000,45.131315,38.907580
168175,46,5399.300000,45.129376,38.907413
313779,46,6696.200000,45.103847,38.907653
311080,46,8130.700000,45.102792,38.913687
317159,46,9331.000000,45.099215,38.907438
312117,46,10410.800000,45.096844,38.901277
319960,46,11459.300000,45.099397,38.903383
140184,46,12650.300000,45.094574,38.906376
308494,46,13934.100000,45.089469,38.899985
50000469,46,15648.600000,45.036835,38.821331
311141,46,16648.400000,45.044256,38.817855
209810,46,17571.600000,45.044457,38.814613
304156,46,18716.400000,45.047972,38.784942
162963,46,19697.500000,45.048228,38.792552
148313,46,20692.800000,45.051768,38.798345
5716,46,21706.700000,45.053281,38.807410
209080,46,23462.700000,45.045495,38.940629
125903,47,1304.100000,45.006973,38.960753
320519,47,3580.800000,44.829875,38.882715
207550,47,4564.700000,44.836760,38.874100
2440,47,6118.700000,44.895077,38.842292
161599,47,7141.900000,44.901933,38.840580
310640,47,8111.900000,44.902327,38.846818
214777,47,9184.700000,44.911389,38.840271
113180,47,10214.500000,44.913405,38.834657
308240,47,11185.200000,44.914009,38.830711
50007703,47,12187.800000,44.915036,38.833667
50004793,47,13395.300000,44.914902,38.845255
158609,47,14427.200000,44.912327,38.844740
317711,47,15491.800000,44.897915,38.838527
50006705,48,2494.700000,45.234295,38.980649
212305,48,3744.200000,45.239043,38.940836
206934,48,5454.600000,45.276133,38.843045
50007050,48,7359.400000,45.220533,38.738832
302017,48,9253.100000,45.173069,38.806933
50001880,48,11059.500000,45.133737,38.905379
326058,48,13360.200000,45.042870,38.791624
50002623,48,14431.800000,45.035005,38.797339
50001858,48,15969.700000,45.001231,38.802747
50003844,48,17702.000000,45.035598,38.786128
207848,48,18718.500000,45.033651,38.782423
318225,48,19996.300000,45.035233,38.766268
311642,48,21154.400000,45.048571,38.773686
127318,48,22510.500000,45.071673,38.720254
214354,48,24235.600000,45.098316,38.633823
111753,48,25260.500000,45.098062,38.639256
50001007,48,26341.600000,45.098809,38.651802
166121,48,27324.900000,45.107120,38.650860
168961,48,28679.300000,45.077560,38.681618
304467,49,2111.700000,45.134397,39.191723
150467,49,3891.000000,45.196609,39.243205
215048,49,4870.700000,45.206335,39.238142
162653,49,6007.900000,45.211219,39.232657
217912,49,7014.400000,45.207421,39.225434
141226,49,8124.500000,45.217409,39.229532
146127,49,9052.700000,45.219015,39.228350
50002244,49,10051.000000,45.220222,39.222525
306819,49,11133.000000,45.221326,39.209836
310907,49,12122.400000,45.222361,39.214588
164420,49,13145.700000,45.225986,39.219664
211757,49,14081.200000,45.227924,39.218715
109182,49,15041.800000,45.226719,39.215668
168931,49,16111.200000,45.239686,39.210886
112934,49,19024.400000,45.066769,39.022074
315660,50,1199.000000,45.082744,39.016366
212451,50,2602.000000,45.116118,38.997733
303615,50,4385.400000,45.237234,39.001706
50002941,50,5465.500000,45.239582,39.030550
50002937,50,6729.500000,45.249180,39.001246
5555,50,8531.300000,45.351069,39.083283
207017,50,9510.600000,45.346350,39.073788
143273,50,11314.100000,45.239485,38.983813
151557,50,12247.500000,45.238522,38.978284
136244,50,13248.200000,45.234942,38.963951
302789,50,14173.300000,45.234587,38.960374
308650,50,15177.500000,45.237335,38.974999
304828,50,16264.100000,45.227072,38.990009
219153,50,17236.200000,45.227376,38.995651
311048,50,18559.700000,45.181062,38.990575
308003,50,20685.100000,45.066787,39.024397
50005846,51,918.100000,45.024922,39.036452
304025,51,3376.300000,44.882408,39.183802
323419,51,4353.600000,44.882506,39.188609
4216,51,5310.500000,44.882592,39.193484
313277,51,6300.900000,44.883145,39.203000
321732,51,7741.500000,44.831972,39.213852
315611,51,9258.900000,44.750707,39.242203
322476,51,10460.000000,44.720453,39.224622
208797,51,11526.200000,44.708962,39.217580
207874,51,12512.100000,44.707431,39.229473
305189,51,14760.100000,44.758612,39.434911
300319,51,16690.100000,44.754919,39.288008
113171,51,18656.100000,44.648149,39.177749
209658,51,19700.000000,44.652793,39.177650
319556,51,20754.900000,44.647605,39.162450
164054,51,21791.600000,44.638793,39.156518
215000,51,22850.300000,44.636664,39.143567
3319,51,23850.200000,44.635310,39.137755
322799,51,24833.700000,44.635490,39.136174
50006259,52,1147.800000,45.023590,38.976741
306046,52,2118.200000,45.019621,38.978089
305733,52,4674.600000,44.802023,38.814245
303278,52,6121.600000,44.776403,38.836469
303079,52,7356.700000,44.785731,38.801588
302732,52,8305.400000,44.784356,38.797527
300251,52,9210.200000,44.784976,38.797492
319953,52,11565.600000,44.856120,38.703155
156067,52,12774.800000,44.848561,38.675345
217866,52,13714.000000,44.852372,38.677018
164337,52,14775.800000,44.853483,38.667616
50006378,52,15715.900000,44.852941,38.666733
3401,52,16796.900000,44.849606,38.665520
121812,52,17891.500000,44.845664,38.673755
50007043,52,19052.800000,44.841080,38.679237
50001545,52,22138.600000,45.035598,38.993046
128493,53,2281.800000,45.226845,38.999506
210257,53,3426.000000,45.247692,38.995795
311707,53,4613.000000,45.244255,38.957897
50002041,53,6902.900000,45.329017,38.818755
310794,53,8319.100000,45.353977,38.770003
147052,53,10121.900000,45.277929,38.839034
50005412,53,12645.500000,45.342404,39.064076
310911,53,13738.100000,45.332774,39.082761
50000495,53,15366.900000,45.287573,39.152021
145267,53,17229.200000,45.296983,39.243703
165971,53,18449.300000,45.290560,39.280138
208899,53,19442.100000,45.290015,39.262037
50001159,53,20717.700000,45.259748,39.230479
208827,53,22094.900000,45.235596,39.239103
147796,53,23380.400000,45.222438,39.228154
50004096,53,24437.800000,45.220895,39.235151
213329,53,26159.200000,45.155354,39.298522
50006207,54,3152.200000,45.121686,39.411319
211031,54,4084.600000,45.119975,39.414679
102307,54,4997.700000,45.119198,39.416262
50001046,54,6107.900000,45.124617,39.434887
162582,54,7206.400000,45.125273,39.417239
212424,54,9643.700000,45.212524,39.663668
163293,54,10648.600000,45.212838,39.675298
5664,54,11655.600000,45.210518,39.688702
206932,54,12603.000000,45.206691,39.688728
325309,54,13654.900000,45.214882,39.680688
3556,54,14734.600000,45.216681,39.657514
306546,54,15727.900000,45.217714,39.649445
302675,54,17026.900000,45.218820,39.575691
303468,54,18022.700000,45.213422,39.572567
112749,54,19095.900000,45.210983,39.564866
310983,55,1501.400000,45.008285,39.093712
171863,55,2586.100000,45.013902,39.094538
50005901,55,3532.700000,45.013874,39.092220
50007401,55,8068.600000,44.953792,39.581819
111350,55,9232.200000,44.955808,39.600020
310754,55,10909.400000,44.976699,39.700598
308451,55,12256.900000,44.999905,39.696004
302080,55,13769.800000,45.048667,39.649283
213557,55,15820.700000,45.187022,39.661857
306478,55,17408.900000,45.216158,39.693076
132183,55,18415.600000,45.221571,39.694176
113153,55,19430.200000,45.215869,39.700286
207721,55,20448.700000,45.219744,39.712784
206953,55,21572.700000,45.235476,39.715525
304540,55,22720.800000,45.226056,39.685503
208150,56,3539.000000,44.867795,38.689253
50003462,56,4749.300000,44.860506,38.673704
201557,56,5846.500000,44.867393,38.663616
203529,56,7307.400000,44.853069,38.591661
305948,56,8586.800000,44.856524,38.553305
309205,56,9619.300000,44.857786,38.556498
124991,56,10687.000000,44.847959,38.559348
50003026,56,11995.300000,44.859470,38.491927
104833,56,12966.300000,44.852377,38.492472
322187,56,13922.400000,44.846811,38.493302
218673,56,14888.100000,44.842557,38.494714
50001465,56,15981.400000,44.856366,38.494849
207507,56,17292.100000,44.843733,38.561432
304235,56,19283.500000,44.766496,38.502929
3640,56,21197.900000,44.836474,38.561442
50005079,56,23199.900000,44.797501,38.635355
50000602,56,24965.200000,44.748057,38.549889
172240,56,29172.500000,45.019739,38.983548
171064,57,1798.300000,44.983014,39.103923
302407,57,5241.900000,44.691586,39.305004
316792,57,6929.100000,44.686268,39.428711
211901,57,9595.100000,44.631064,39.145750
145434,57,10580.000000,44.633399,39.139175
169155,57,11650.600000,44.630653,39.127944
50005589,57,12738.100000,44.625547,39.117633
325114,57,13776.100000,44.630468,39.111848
164095,57,14740.300000,44.628210,39.105730
214232,57,15757.600000,44.625387,39.102254
150864,57,16790.700000,44.626314,39.105246
322248,57,17759.800000,44.629785,39.105647
5204,57,18695.100000,44.630680,39.107096
162110,57,19757.100000,44.631366,39.120544
50003228,57,20785.700000,44.635009,39.127164
219048,57,24493.500000,44.761269,38.976481
111179,57,26237.600000,44.828791,38.887665
50007202,58,1546.700000,44.988454,38.944935
314931,58,5354.300000,45.004984,38.598694
306868,58,6997.900000,45.011943,38.505252
111389,58,10135.400000,45.015422,38.338225
50002025,58,12539.300000,44.864627,38.382443
50005562,58,13749.900000,44.850360,38.388623
135509,58,15550.200000,44.857720,38.297368
320912,58,16517.700000,44.860864,38.295213
102653,58,17493.200000,44.855857,38.290455
104822,58,19357.800000,44.839333,38.397289
50001110,58,20405.400000,44.844199,38.393645
50003702,58,24743.600000,44.999898,38.974718
167731,58,25876.100000,44.998021,38.992646
50003803,58,26974.000000,44.986525,38.987440
321707,59,1919.800000,45.117837,38.974720
164023,59,3231.000000,45.129215,38.986892
50000565,59,7455.200000,45.423078,38.738545
161887,59,8478.200000,45.433320,38.731744
317689,59,9454.000000,45.434142,38.723335
6128,59,10406.500000,45.435375,38.718610
50000737,59,11472.100000,45.440745,38.729112
50004284,59,12647.300000,45.455313,38.701551
301063,59,15079.100000,45.382370,38.431123
122313,59,16168.000000,45.375350,38.437114
314860,59,17137.300000,45.374517,38.439900
50004544,59,18811.000000,45.285861,38.476991
208332,59,20018.700000,45.267703,38.465034
110713,59,20947.500000,45.269105,38.463412
104777,59,22726.900000,45.193372,38.567516
50000564,59,23978.100000,45.211612,38.578617
307268,59,25177.300000,45.196563,38.587467
163527,59,26134.100000,45.194835,38.584885
50006172,59,27085.400000,45.190934,38.585830
316508,60,1367.500000,45.092290,39.019789
319879,60,5185.100000,45.404434,39.377758
306068,60,6163.600000,45.400998,39.385008
206933,60,7302.100000,45.388561,39.385532
50006003,60,8227.900000,45.385877,39.382421
145268,60,9239.700000,45.390530,39.393084
50005038,60,10382.800000,45.384712,39.410601
50000874,60,12003.200000,45.467634,39.432313
50001579,60,13002.300000,45.472804,39.427516
206618,60,15473.300000,45.426925,39.197925
212778,60,17547.800000,45.460059,39.030412
103923,60,18525.800000,45.455139,39.018498
214519,60,19688.300000,45.437071,39.011742
211519,60,20682.900000,45.443998,39.005692
323980,60,21737.900000,45.454435,38.992372
303415,60,23508.100000,45.518020,39.002622
207075,60,24879.700000,45.520839,38.941244
310690,61,4631.300000,44.845950,38.386387
212292,61,6314.000000,44.853824,38.288251
305291,61,7961.300000,44.855120,38.178022
50000214,61,8967.800000,44.849619,38.170599
162075,61,10004.100000,44.853743,38.162451
3175,61,11155.700000,44.862718,38.148080
303500,61,12126.900000,44.859976,38.149061
50002510,61,13498.800000,44.887992,38.166793
168253,61,14453.400000,44.881454,38.166800
203853,61,15443.000000,44.870926,38.166937
50001780,61,16602.100000,44.860902,38.188110
50003798,61,21722.200000,44.932938,38.907364
169699,62,4487.300000,45.463632,39.441623
316336,62,5553.200000,45.456837,39.462946
215266,62,6518.000000,45.452157,39.468689
215303,62,8193.900000,45.381845,39.568605
320101,62,9970.900000,45.367630,39.696373
309472,62,11048.200000,45.378021,39.697612
113282,62,12168.500000,45.376255,39.712573
302397,62,13579.500000,45.364300,39.776988
159973,62,15589.800000,45.316640,39.949320
309309,62,16684.600000,45.308014,39.935675
211640,62,17614.500000,45.308185,39.932459
50001650,62,18576.300000,45.304535,39.931395
105688,62,19646.600000,45.298151,39.912673
50003810,62,21177.700000,45.265470,39.797649
169970,62,22623.600000,45.222648,39.723097
215631,62,23577.100000,45.229652,39.720492
306097,62,24786.300000,45.216108,39.687381
305572,62,26963.200000,45.295905,39.565102
305071,62,28802.900000,45.281777,39.429672
50005083,63,3594.200000,44.901771,39.414158
300276,63,7194.600000,44.932706,39.757068
118116,63,8234.600000,44.925891,39.762919
50000761,63,10290.600000,44.787618,39.872056
50006329,63,11346.700000,44.774244,39.877408
158430,63,12372.700000,44.765927,39.874296
310828,63,13298.700000,44.765151,39.871921
302782,63,15572.500000,44.607695,39.714499
206492,63,17158.000000,44.604336,39.609814
113240,63,19578.400000,44.471687,39.714140
168879,63,21818.400000,44.412557,39.528037
3841,63,22906.500000,44.422125,39.536899
313877,63,23935.400000,44.431185,39.535619
315191,63,24938.600000,44.424935,39.533805
210690,63,25881.900000,44.426409,39.529815
123498,64,843.500000,45.036498,39.021929
50004291,64,2914.200000,45.060478,38.885904
214163,64,7670.600000,45.258625,38.129064
104688,64,8687.700000,45.251220,38.129855
208881,64,9644.600000,45.246449,38.133744
310987,64,10678.400000,45.250256,38.124608
139951,64,11741.800000,45.260280,38.125724
309403,64,12701.100000,45.265090,38.123171
213832,64,13824.000000,45.264936,38.144548
104532,64,14798.700000,45.269290,38.153486
213634,64,15801.000000,45.273057,38.150570
315471,64,21884.600000,45.315892,38.666203
209470,64,24909.800000,45.276260,38.839623
322169,64,26712.900000,45.238897,38.971693
165658,64,28849.000000,45.111902,39.010317
203828,65,2548.000000,45.156743,39.128018
206675,65,6588.000000,45.461521,39.416251
109252,65,7601.500000,45.463740,39.421968
311477,65,8713.300000,45.463470,39.444214
150826,65,9741.100000,45.468439,39.447896
50000287,65,10930.300000,45.454491,39.448976
135686,65,12009.900000,45.461774,39.450864
326516,65,13012.700000,45.466964,39.450800
50001729,65,14141.300000,45.478031,39.462802
123265,65,15180.100000,45.480523,39.451062
306906,65,16194.200000,45.478568,39.440119
50001543,65,17301.000000,45.469840,39.453097
172585,65,18309.400000,45.462645,39.461619
50006088,65,20407.000000,45.456705,39.607463
216209,65,22210.500000,45.453240,39.492428
50006866,65,23285.500000,45.455618,39.472408
319758,65,24746.700000,45.402219,39.407484
314595,65,28090.100000,45.158667,39.074155
172437,65,30114.200000,45.069402,39.024279
214183,66,1362.600000,45.007801,39.080272
307978,66,7565.500000,44.781988,39.872443
50001603,66,8586.400000,44.773626,39.866981
133538,66,9541.700000,44.776978,39.866424
304993,66,11743.500000,44.899313,39.850928
50002824,66,13322.100000,44.952368,39.866481
215917,66,15157.200000,45.035910,39.841576
50004982,66,17942.900000,45.094370,40.003848
207556,66,19484.700000,45.105548,39.894090
300295,66,21997.400000,45.109549,39.686205
301277,66,23709.900000,45.143261,39.583446
109175,66,24744.200000,45.143477,39.593997
210801,67,2877.500000,45.081851,38.756497
50006935,67,7172.100000,45.353356,38.220306
210841,67,8256.000000,45.361463,38.212375
109579,67,9234.200000,45.363451,38.208623
208293,67,10286.100000,45.368090,38.213671
211071,67,11502.200000,45.379515,38.225481
3457,67,12645.600000,45.369860,38.216380
322536,67,13684.100000,45.368327,38.205205
320428,67,14727.800000,45.366789,38.194228
168338,67,15707.100000,45.367846,38.200435
50000720,67,16791.700000,45.357606,38.206993
309600,67,17887.300000,45.346687,38.218232
307307,67,19931.700000,45.255561,38.115194
303436,67,20877.400000,45.256404,38.113586
1103,67,21820.500000,45.257485,38.115175
309550,67,27066.600000,45.046775,38.932302
160868,68,5811.300000,45.284390,38.113487
308849,68,6829.400000,45.290446,38.118536
139674,68,8008.100000,45.275806,38.100156
216294,68,9014.200000,45.267302,38.107904
316434,68,9992.600000,45.261227,38.110159
306063,68,11033.300000,45.253001,38.114617
50007166,68,12164.000000,45.238636,38.108394
112794,68,13168.100000,45.236341,38.118609
50001584,68,14211.400000,45.232722,38.132298
202814,68,15478.400000,45.243428,38.155663
320750,68,16430.300000,45.242927,38.160047
215470,68,17681.700000,45.259012,38.136493
169259,68,19960.300000,45.233435,38.288424
50004018,69,1507.200000,44.981773,38.947370
304033,69,3832.100000,44.999835,38.774638
50001897,69,6511.900000,45.008158,38.596017
210293,69,8407.000000,45.074584,38.529183
50001883,69,9793.500000,45.082566,38.466076
159735,69,14233.400000,44.866270,38.150532
322551,69,15795.900000,44.896561,38.048306
203948,69,17331.500000,44.919873,37.966760
162225,69,18450.500000,44.931703,37.978900
112625,69,19430.300000,44.928893,37.980890
101272,69,20557.100000,44.911315,37.971563
325077,69,21527.700000,44.907242,37.969281
305454,69,22654.300000,44.908257,37.998341
50005389,69,24631.500000,44.878258,38.146640
103283,69,25648.400000,44.874912,38.151146
139381,69,30258.500000,44.788859,38.610929
314459,70,6445.500000,44.788891,39.883384
50006254,70,7637.300000,44.771086,39.895529
50000607,70,8698.200000,44.760982,39.899708
208682,70,9787.500000,44.752324,39.892343
169641,70,11016.800000,44.768431,39.869298
326074,70,11967.600000,44.765614,39.868598
2248,70,12922.300000,44.766888,39.866328
140382,70,13883.000000,44.769392,39.864523
323544,70,14902.900000,44.772244,39.855276
315880,70,15834.600000,44.770350,39.851736
318014,70,16905.900000,44.780236,39.835839
301257,70,17938.600000,44.781543,39.848093
50000672,70,18978.600000,44.789743,39.860051
207571,70,23232.800000,45.140895,39.746777
219089,70,25262.500000,45.237069,39.886124
206600,70,27311.200000,45.292198,39.914787
322154,70,32654.500000,45.014511,39.080218
309257,71,7277.100000,44.683234,39.682903
305701,71,9364.600000,44.729253,39.777841
213884,71,10745.600000,44.694797,39.797604
50002168,71,12641.600000,44.624219,39.777877
324628,71,14672.100000,44.731630,39.851541
216826,71,15601.600000,44.735186,39.852953
50003066,71,16808.000000,44.750753,39.833189
50003648,71,18141.100000,44.746463,39.871526
50006344,71,19086.600000,44.749939,39.877877
103800,71,20069.700000,44.753238,39.877606
209743,71,21037.100000,44.754287,39.874868
215957,71,22010.400000,44.757045,39.872634
322325,71,23007.300000,44.756123,39.868732
125406,71,23948.800000,44.757371,39.869381
212874,71,24905.800000,44.760315,39.869882
131524,71,25817.400000,44.760992,39.870802
324925,71,26854.000000,44.764424,39.867798
161974,71,27904.300000,44.765495,39.861966
308618,71,28899.400000,44.768351,39.862259
50001906,72,7901.200000,45.416234,37.931722
303272,72,10154.800000,45.437882,37.758191
139894,72,12527.300000,45.431459,37.956451
309061,72,13459.700000,45.432188,37.955734
214776,72,14542.000000,45.439303,37.955033
140564,72,15633.500000,45.430303,37.964492
302934,72,17642.400000,45.480824,38.049851
214698,72,20179.500000,45.342988,38.027037
50002339,72,22985.800000,45.294396,37.906309
106684,72,25870.800000,45.217075,37.899426
318193,72,26850.800000,45.217073,37.894433
209071,72,27995.500000,45.220859,37.917350
163873,72,30632.700000,45.137071,38.125883
209265,73,6450.500000,45.468525,38.302915
211500,73,8378.600000,45.581282,38.374421
50000689,73,10372.800000,45.616476,38.267090
307841,73,12435.600000,45.647344,38.159948
207001,73,13362.500000,45.647370,38.158430
215572,73,15807.500000,45.555911,38.085334
303152,73,19886.900000,45.378692,38.071060
207203,73,24597.600000,45.196159,37.722733
157693,73,26343.600000,45.224692,37.571401
218446,73,27897.900000,45.254863,37.462487
307506,73,29527.700000,45.222196,37.586041
202643,73,30850.600000,45.202003,37.660563
166891,73,38621.400000,45.045043,38.963186
124885,74,1200.800000,45.011961,39.069341
143340,74,2366.900000,45.010707,39.099674
171401,74,8152.500000,44.425656,38.773605
217848,74,10841.700000,44.325693,38.783280
50008038,74,12164.100000,44.302609,38.750096
150126,74,13444.800000,44.319372,38.703816
50007125,74,14368.700000,44.317012,38.703671
130492,74,15428.400000,44.322016,38.695353
200316,75,1930.900000,44.921932,38.906062
50001816,75,8098.300000,44.913856,37.980043
203212,75,9174.900000,44.925882,37.988819
211455,75,10207.200000,44.932545,37.985738
50006198,75,11245.500000,44.936186,37.985108
134785,75,12181.800000,44.938243,37.982591
50007979,75,13179.100000,44.946713,37.986115
318207,75,14147.900000,44.944359,37.991370
164096,75,15100.800000,44.940219,37.989705
1514,75,16096.700000,44.934078,37.989130
210955,75,17032.900000,44.934265,37.985980
311976,75,18178.400000,44.918522,37.995268
161618,75,19125.200000,44.919077,37.993365
5115,75,20158.600000,44.922719,37.999067
159061,75,21118.700000,44.926271,38.000699
308915,75,22152.400000,44.927464,38.008993
212237,75,23096.800000,44.930405,38.009085
50003624,75,24146.200000,44.915987,38.006273
50001242,76,5778.800000,44.830378,39.779108
169206,76,7628.900000,44.747183,39.913163
308268,76,8659.500000,44.750030,39.903376
306094,76,10316.400000,44.679103,39.963514
126596,76,11251.800000,44.678956,39.960988
50006725,76,12253.200000,44.675635,39.954917
217418,76,13255.100000,44.671090,39.956489
161826,76,15029.000000,44.616083,40.069680
302585,76,16031.900000,44.613928,40.062185
146182,76,17014.200000,44.612177,40.058635
50001083,76,18003.600000,44.614401,40.059504
50006249,76,19787.300000,44.678712,40.009768
307853,76,23603.100000,44.848366,39.674238
313279,76,26748.600000,44.883055,39.379564
308390,76,27750.800000,44.891951,39.382043
208806,77,7168.400000,44.873759,40.056035
310213,77,8134.300000,44.877876,40.051872
5145,77,9168.400000,44.871244,40.060072
201272,77,10259.800000,44.857503,40.079612
316192,77,12350.200000,44.932191,40.173764
50001827,77,14964.000000,44.790855,40.131678
306753,77,16994.500000,44.659686,40.113946
210816,77,18442.700000,44.613603,40.083291
309108,77,19446.000000,44.608602,40.078534
118560,77,20408.300000,44.610881,40.076248
307315,77,23875.700000,44.893981,39.743023
148349,78,6968.900000,44.462677,39.726908
50007195,78,7952.200000,44.460145,39.731330
50005694,78,8952.200000,44.453999,39.729574
301600,78,9983.300000,44.452423,39.724095
203921,78,11074.700000,44.443712,39.719170
324827,78,12342.600000,44.428037,39.682898
312598,78,13860.600000,44.377984,39.649292
300062,78,15935.600000,44.364226,39.703989
320043,78,17810.100000,44.440350,39.764187
311629,78,21092.200000,44.252540,39.768211
171061,78,22765.900000,44.302021,39.833700
213030,78,25454.700000,44.442931,39.739359
136483,78,26586.700000,44.456381,39.750472
2320,78,27529.400000,44.460555,39.744792
320814,78,28476.300000,44.465998,39.740732
308734,78,29418.900000,44.466699,39.737830
209618,78,30550.100000,44.476961,39.730457
50007776,79,3275.100000,44.847209,38.671063
212569,79,7182.900000,44.866780,38.145647
50001600,79,8657.800000,44.895591,38.053345
50002378,79,10276.700000,44.926154,37.982971
50002799,79,11426.100000,44.934578,37.996410
113225,79,12548.900000,44.942879,37.998049
309956,79,13519.400000,44.945207,38.002572
50003168,79,14524.700000,44.949437,38.009040
50006271,79,16051.900000,44.996667,37.939205
108254,79,17338.700000,45.033496,37.883670
214930,79,18845.500000,45.073135,37.773559
321270,79,20256.500000,45.014704,37.755640
312084,79,22190.100000,44.944595,37.872469
308376,79,23527.100000,44.942649,37.937822
157652,79,24657.700000,44.937456,37.966551
150740,79,27690.100000,44.837341,38.298361
50004586,79,30063.600000,44.846474,38.567613
134862,80,7906.900000,44.254174,38.847681
141932,80,8859.200000,44.254787,38.851283
312536,80,11092.900000,44.182713,38.973681
127167,80,12457.500000,44.145983,39.038061
50004779,80,14081.900000,44.098942,39.097717
204889,80,15160.600000,44.114488,39.102074
200272,80,17078.100000,44.184051,39.240111
309803,80,18995.500000,44.316690,39.291484
311203,80,22011.800000,44.413964,39.428513
317387,80,25646.300000,44.517683,39.292921
319604,80,28009.100000,44.648266,39.170454
302187,81,7690.500000,44.620035,40.015703
4056,81,8747.700000,44.612776,40.032404
309216,81,9657.700000,44.612792,40.034005
309385,81,10893.400000,44.595542,40.061556
50000814,81,11942.100000,44.605233,40.066380
210687,81,12944.900000,44.608883,40.063855
112628,81,13899.300000,44.608750,40.059748
2336,81,14922.600000,44.612818,40.064439
139653,81,16013.900000,44.621203,40.066229
50006616,81,17016.100000,44.626676,40.073809
50000769,81,18002.600000,44.630551,40.068518
212286,82,7791.500000,44.602854,40.072047
320282,82,8738.400000,44.599791,40.071689
50001257,82,9715.300000,44.599534,40.078660
303497,82,10778.100000,44.605034,40.096078
208032,82,11759.800000,44.606651,40.101854
202594,82,12726.300000,44.610123,40.102618
212928,82,13748.500000,44.617031,40.106549
306039,82,14691.600000,44.620902,40.107388
50000539,82,15728.000000,44.617258,40.115913
214728,82,16695.700000,44.614775,40.120683
2736,82,17699.200000,44.615218,40.109086
138544,82,18674.400000,44.608908,40.106806
309070,82,19712.900000,44.612439,40.088937
313186,82,20658.000000,44.611374,40.089377
207251,83,7796.700000,44.609289,40.093066
165,83,8882.900000,44.602368,40.103310
50005157,83,9928.100000,44.605066,40.111448
318128,83,10936.900000,44.603205,40.125363
314566,83,11944.500000,44.593404,40.121527
4055,83,12962.000000,44.593539,40.116243
50002207,83,13965.000000,44.599123,40.120890
5949,83,14997.800000,44.594284,40.132172
309454,83,15944.600000,44.593013,40.133134
310354,83,17034.000000,44.605267,40.134143
312139,83,18096.000000,44.615469,40.128115
305725,83,19107.400000,44.612824,40.142359
5440,83,20106.600000,44.609289,40.138386
216232,83,21261.900000,44.629855,40.135631
311184,83,22556.000000,44.624553,40.104116
309510,83,23809.400000,44.628351,40.081876
216527,84,8112.800000,44.579154,40.076850
110956,84,9079.400000,44.577981,40.084036
205486,84,10387.200000,44.594688,40.094102
322545,84,11399.100000,44.591434,40.099258
303470,84,12715.100000,44.574342,40.132383
2881,84,13682.100000,44.575686,40.131270
323541,84,15211.600000,44.510883,40.176046
218196,84,16325.200000,44.526068,40.167622
50002686,84,17436.400000,44.545761,40.153930
208350,84,18486.800000,44.551853,40.156894
300006,84,19737.100000,44.579664,40.138255
50002480,84,20867.400000,44.591100,40.141874
307835,84,21981.500000,44.601508,40.117633
