office,route,time,lat,lng
129775,54,8477.500000,55.714730,37.071030
105570,54,9491.800000,55.714133,37.068423
164051,54,10812.600000,55.704103,37.023130
103699,54,11796.800000,55.705239,37.026381
201220,54,12822.100000,55.702673,37.025879
206005,54,13826.300000,55.700217,37.022313
145587,54,16131.000000,55.595954,37.107319
304522,55,1366.900000,55.677763,37.451869
101242,55,2864.400000,55.711639,37.488868
209437,55,4161.300000,55.712122,37.499067
131820,55,5224.400000,55.710925,37.509008
202642,55,6518.400000,55.733164,37.538181
158569,55,7634.300000,55.724885,37.528981
145496,55,8588.700000,55.725894,37.526357
159751,55,9669.200000,55.717889,37.512911
215762,55,10676.700000,55.722250,37.512337
171856,55,11755.700000,55.714723,37.518564
124818,55,12783.400000,55.712889,37.513446
50005515,55,13931.200000,55.709434,37.502983
3562,56,1714.800000,55.728499,37.411242
1665,56,2866.200000,55.735745,37.432643
309589,56,3884.700000,55.737015,37.435187
3496,56,4959.000000,55.739894,37.426767
105088,56,6155.300000,55.735414,37.404366
211413,56,7341.300000,55.745630,37.394611
209225,56,8363.500000,55.751168,37.404690
159056,56,9414.200000,55.754390,37.411822
205055,56,10464.400000,55.756619,37.417446
103759,56,11498.500000,55.760375,37.419063
210707,56,12588.600000,55.750353,37.414868
212459,56,13521.900000,55.749248,37.416030
210664,57,857.700000,55.535065,37.059548
163048,57,2809.400000,55.430441,36.864246
316982,57,3813.400000,55.429200,36.867084
317121,57,4760.200000,55.428368,36.864678
147643,57,6187.700000,55.463498,36.940295
309106,57,7181.500000,55.465792,36.935769
137172,57,8308.800000,55.481357,36.919968
306030,57,9357.200000,55.484898,36.916060
140112,57,11401.300000,55.477919,37.022780
306831,57,13091.400000,55.510239,37.006703
50004473,58,1497.300000,55.687342,37.463946
315017,58,3015.100000,55.717956,37.496563
133808,58,4499.500000,55.739119,37.492745
214254,58,5481.600000,55.738100,37.489473
2254,58,6450.900000,55.736483,37.487326
310410,58,7454.200000,55.737507,37.484361
206682,58,8515.700000,55.733913,37.475549
172474,58,9519.700000,55.732844,37.475764
206869,58,10904.500000,55.738980,37.437332
151070,58,11896.200000,55.740639,37.432957
167707,58,12943.100000,55.743553,37.430974
105432,58,14162.300000,55.747378,37.421517
305894,58,15422.400000,55.758230,37.405759
3948,58,16391.900000,55.757195,37.405071
5376,59,1866.700000,55.729677,37.421989
305970,59,2854.200000,55.728408,37.425036
107015,59,3910.500000,55.730637,37.431030
211188,59,5133.100000,55.736730,37.418378
133276,59,6215.600000,55.732688,37.417600
204770,59,7157.000000,55.733467,37.419332
304547,59,8190.600000,55.735362,37.412317
5351,59,9278.500000,55.742347,37.397755
304752,59,10296.300000,55.747028,37.406963
324770,59,11256.800000,55.746456,37.407349
3533,59,12213.000000,55.746790,37.409013
164106,59,13313.600000,55.761929,37.408338
127540,59,14284.600000,55.763508,37.408411
163881,59,15306.100000,55.765867,37.410409
50006650,59,16385.000000,55.760413,37.406531
139211,60,2468.300000,55.615052,36.846125
308561,60,3560.200000,55.618949,36.843934
50003261,60,4781.600000,55.608333,36.826740
200618,60,5880.700000,55.612537,36.810827
160760,60,7484.600000,55.575415,36.703197
101857,60,8544.100000,55.578191,36.699896
1700,60,9585.100000,55.578526,36.692417
306985,60,10506.400000,55.577984,36.690574
313030,60,12439.700000,55.588179,36.892554
311757,60,13496.900000,55.579673,36.885480
150970,60,15603.900000,55.639319,36.972654
50005132,60,16532.300000,55.639110,36.971513
5354,60,17811.100000,55.629461,37.004284
50004757,60,19148.700000,55.642941,37.053376
50001814,61,879.300000,55.649890,37.368536
204408,61,3163.200000,55.696580,37.561553
206216,61,4292.600000,55.692851,37.562766
314573,61,5253.900000,55.689265,37.558011
205271,61,6260.600000,55.688901,37.569003
200261,61,7349.000000,55.693389,37.574274
172860,61,8502.400000,55.683356,37.564347
2132,61,9509.300000,55.685934,37.564898
307839,61,10460.200000,55.687260,37.564468
314105,61,11503.400000,55.696458,37.570492
205639,61,12578.900000,55.703311,37.573749
2832,61,13730.100000,55.706974,37.571844
6108,61,14783.100000,55.698716,37.562443
112464,61,16086.000000,55.705808,37.581549
169007,61,17716.400000,55.739204,37.524881
126010,61,18910.600000,55.739358,37.500391
50006748,61,19913.100000,55.740355,37.497743
305072,61,20907.500000,55.741627,37.495994
323077,61,22848.900000,55.668864,37.438691
129737,62,1837.300000,55.724478,37.282540
112153,62,3735.200000,55.776646,37.240878
308773,62,5056.600000,55.771286,37.235924
307585,62,5958.900000,55.771793,37.235627
306501,62,7060.600000,55.773089,37.232276
210556,62,8036.900000,55.774391,37.235546
306708,62,9100.000000,55.771580,37.236561
131527,62,10157.600000,55.773919,37.239394
208960,62,11225.300000,55.769980,37.246362
206765,62,12465.400000,55.768294,37.238897
205962,62,13495.700000,55.767771,37.243663
317140,62,14776.900000,55.756817,37.236866
113375,63,1419.400000,55.705074,37.366468
306482,63,3038.600000,55.770659,37.375234
169277,63,3976.200000,55.770841,37.376982
309771,63,4899.300000,55.770902,37.378099
320633,63,6070.600000,55.770598,37.397611
50001449,63,7185.900000,55.767641,37.407851
123329,63,8251.600000,55.769690,37.407432
937,63,9576.900000,55.773008,37.464652
146910,63,10610.300000,55.774369,37.473373
2337,63,11668.600000,55.771042,37.476829
141725,63,12730.200000,55.771700,37.494329
50003820,63,13764.600000,55.768046,37.499659
209941,63,14791.900000,55.769600,37.489464
108416,63,15808.200000,55.771021,37.486127
212790,63,16847.100000,55.771074,37.481343
308053,63,18032.100000,55.777462,37.457158
211034,63,19070.400000,55.775737,37.463937
50006111,64,1605.700000,55.695110,37.496379
148217,64,3185.600000,55.741517,37.480441
319552,64,4307.200000,55.749955,37.502730
203982,64,5393.800000,55.751339,37.497714
207505,64,6560.500000,55.756381,37.508975
157256,64,7627.900000,55.752257,37.506873
156783,64,8680.200000,55.754199,37.522413
107441,64,9737.600000,55.757696,37.518227
50003570,64,10779.600000,55.762490,37.516260
50001510,64,11819.900000,55.757501,37.522692
308867,64,13033.900000,55.745377,37.494862
171868,64,14018.000000,55.744861,37.498856
125305,64,15065.300000,55.744904,37.509796
161004,64,16049.200000,55.745788,37.513270
317058,64,17393.300000,55.734809,37.519561
305949,64,18429.300000,55.737076,37.525863
50004852,65,1820.200000,55.732220,37.456106
105622,65,3181.900000,55.738149,37.529054
172271,65,4465.900000,55.751345,37.526670
307776,65,5806.800000,55.756961,37.511710
157857,65,7003.100000,55.764111,37.494294
319666,65,7994.700000,55.764065,37.487380
202423,65,9009.800000,55.766830,37.486983
210203,65,10389.400000,55.751644,37.516260
209761,65,11585.800000,55.761325,37.512505
5327,65,13077.600000,55.789463,37.479881
103644,65,14113.300000,55.780593,37.479193
205536,66,758.100000,55.643043,37.343236
50000592,66,2103.300000,55.660653,37.365038
319375,66,4465.900000,55.807184,37.394391
206310,66,5434.300000,55.807673,37.391681
210091,66,6830.000000,55.808447,37.328791
2210,66,7793.900000,55.809343,37.326527
204087,66,8732.400000,55.808862,37.327426
163339,66,9706.800000,55.808189,37.325674
320193,66,10732.400000,55.805913,37.322018
319664,66,11700.900000,55.806631,37.324228
139362,66,12846.200000,55.807386,37.286360
50003506,66,14157.600000,55.770026,37.253225
50001202,66,15607.100000,55.745732,37.168540
113270,66,16621.100000,55.748382,37.160130
151433,66,18418.700000,55.729820,37.228021
143852,67,2049.400000,55.798702,37.400423
157093,67,3060.500000,55.797184,37.402597
1761,67,4061.100000,55.799886,37.407619
170374,67,5129.500000,55.806824,37.406060
50004993,67,6108.500000,55.811559,37.399002
308638,67,7197.400000,55.800305,37.395991
305382,67,8207.200000,55.796476,37.392149
205129,67,9218.500000,55.794116,37.390313
5874,67,10337.400000,55.793525,37.397764
146444,67,11366.900000,55.793551,37.402117
107490,67,12422.700000,55.795849,37.404875
305360,68,1468.200000,55.702084,37.364697
206215,68,3359.600000,55.801617,37.406163
50005275,68,4423.600000,55.809720,37.405730
145428,68,5416.400000,55.812004,37.396331
103840,68,6484.000000,55.818933,37.397773
209843,68,7593.300000,55.811361,37.411535
204526,68,8613.100000,55.808453,37.411818
206010,68,9613.000000,55.807612,37.414096
4240,68,10718.200000,55.805241,37.418771
308114,68,12097.500000,55.797701,37.482915
309414,68,13128.900000,55.793758,37.484989
206075,68,14129.600000,55.794995,37.491943
161074,68,15105.100000,55.791061,37.488493
208857,69,2689.500000,55.814824,37.245682
207034,69,3712.300000,55.811820,37.245703
143032,69,5233.000000,55.787255,37.298949
140606,69,6199.300000,55.787908,37.298069
147677,69,7689.600000,55.804066,37.398087
158871,69,8805.100000,55.803722,37.413601
112102,69,10182.500000,55.796859,37.485947
108964,69,11178.900000,55.798330,37.491005
308045,69,12168.200000,55.796528,37.492880
203897,69,13180.800000,55.793991,37.493228
314265,69,14343.800000,55.778456,37.477618
50000951,69,15518.100000,55.789558,37.473230
311094,70,1780.400000,55.686497,37.073633
214312,70,4064.300000,55.711580,36.890581
130051,70,5475.700000,55.744047,36.871762
214648,70,6462.100000,55.742654,36.867237
141124,70,7483.900000,55.740695,36.859339
105892,70,8593.600000,55.742178,36.851225
107118,70,9708.200000,55.740002,36.856027
158985,70,10733.300000,55.736108,36.857095
161070,70,11706.600000,55.733503,36.853474
2874,70,12695.800000,55.730100,36.856000
216354,70,13729.200000,55.724227,36.839513
161102,70,14808.100000,55.717623,36.826446
150239,70,16209.700000,55.701015,36.871138
124783,70,17259.900000,55.703001,36.863469
130962,70,18371.300000,55.703273,36.876341
171873,71,952.700000,55.527632,37.029364
162064,71,3306.200000,55.382796,36.751400
106782,71,4382.500000,55.384473,36.739370
169797,71,5333.500000,55.385546,36.744511
213891,71,6426.100000,55.388416,36.735220
106980,71,7486.600000,55.386890,36.727938
165965,71,8511.300000,55.382055,36.720431
203183,71,9534.600000,55.379224,36.699629
144045,71,10622.300000,55.381332,36.714038
101836,71,11720.100000,55.387178,36.718284
204645,71,12788.500000,55.385495,36.718898
168244,71,13737.200000,55.384704,36.720816
1840,71,14842.500000,55.386761,36.747928
137174,72,1717.300000,55.640348,37.016204
204506,72,3521.000000,55.627685,36.866173
209044,72,5168.200000,55.650561,36.737682
156209,72,6733.500000,55.600059,36.691383
125185,72,7772.800000,55.596676,36.693017
5520,72,9113.400000,55.574612,36.695853
209186,72,10342.100000,55.557714,36.690421
50003389,72,11605.700000,55.550907,36.692023
123687,72,12570.200000,55.552284,36.690111
129993,72,13693.100000,55.558729,36.700749
50006535,72,14663.800000,55.561996,36.701982
202983,73,864.100000,55.537986,37.072651
158596,73,3550.000000,55.376540,36.727056
3209,73,4477.000000,55.374718,36.725842
155443,73,5475.400000,55.379650,36.734494
105462,73,6419.200000,55.380845,36.735161
5444,73,7393.300000,55.380309,36.730183
166659,73,8699.500000,55.400929,36.728854
126451,73,9701.700000,55.405630,36.720404
207577,73,10691.200000,55.410239,36.716023
168902,73,11672.100000,55.414067,36.714860
159484,73,12674.700000,55.415001,36.725006
108997,73,13630.300000,55.412153,36.721100
165023,73,14995.600000,55.392873,36.765647
159828,74,2775.800000,55.739695,36.866439
2365,74,3708.900000,55.739980,36.862717
172024,74,4709.100000,55.742591,36.856672
212537,74,5961.700000,55.760996,36.856891
320759,74,7143.000000,55.751992,36.871384
164444,74,8195.400000,55.744844,36.876259
558,74,9208.200000,55.743240,36.878979
161387,74,10216.500000,55.745296,36.880523
308639,74,11480.000000,55.723473,36.875534
3732,74,12519.300000,55.724942,36.873753
203133,74,13540.700000,55.723057,36.871464
201256,74,15984.100000,55.643436,37.054530
129771,75,2777.100000,55.752282,37.162830
131326,75,4344.800000,55.810496,37.128242
145944,75,5475.900000,55.817705,37.090122
5588,75,6467.800000,55.815360,37.088390
136940,75,7457.200000,55.813437,37.088042
159224,75,8469.800000,55.810393,37.080164
130559,75,9569.500000,55.816306,37.068669
154040,75,11393.000000,55.772624,37.216743
309749,75,13029.700000,55.723293,37.277300
309910,76,2729.100000,55.722766,36.865673
304643,76,3842.300000,55.732874,36.846126
5446,76,5129.300000,55.713948,36.828750
205118,76,6953.200000,55.689535,36.689390
173161,76,8885.700000,55.608767,36.600427
122015,76,10108.400000,55.614149,36.618223
50004517,76,11082.700000,55.611963,36.617388
123595,76,13302.900000,55.511256,36.690628
306312,76,14294.300000,55.512296,36.693790
50003046,76,15506.400000,55.466633,36.688569
167934,76,16850.400000,55.427544,36.660705
310785,76,18021.600000,55.393871,36.620730
207581,76,19686.500000,55.375127,36.731295
204378,76,20668.600000,55.376999,36.736658
214229,76,22217.200000,55.417307,36.810403
208099,77,3434.000000,55.583159,36.493978
5034,77,4601.000000,55.580738,36.484966
156428,77,5816.400000,55.603690,36.482389
105077,77,6873.300000,55.599580,36.470322
151114,77,7855.500000,55.598889,36.467992
134225,77,8782.800000,55.597669,36.467687
123795,77,9907.200000,55.599674,36.485417
157190,77,10974.100000,55.604785,36.490842
50002519,77,12102.200000,55.620229,36.507404
161433,77,14199.400000,55.710090,36.685247
135832,77,17482.100000,55.706399,37.021211
204190,78,3475.100000,55.447594,36.602159
212498,78,4947.000000,55.487019,36.512536
214622,78,7511.600000,55.466786,36.353873
214070,78,9367.400000,55.354272,36.406185
206468,78,10899.000000,55.365061,36.487119
205600,78,12087.000000,55.377368,36.542540
202919,78,13655.300000,55.390459,36.692300
214786,78,14823.500000,55.376067,36.693083
157674,78,16234.700000,55.304089,36.647071
206397,78,18860.900000,55.270079,36.823400
129566,78,20412.100000,55.324865,36.756618
205170,78,21569.200000,55.325465,36.784184
211732,79,3129.000000,55.817471,37.249385
215705,79,4160.200000,55.821194,37.247109
160466,79,5133.300000,55.820076,37.245369
205435,79,6144.800000,55.821266,37.249167
107830,79,7832.900000,55.849539,37.198568
210084,79,8805.400000,55.852095,37.200279
152756,79,9756.600000,55.851074,37.197872
6037,79,10785.400000,55.852612,37.190666
172274,79,11802.800000,55.853804,37.187000
304888,79,13019.800000,55.856593,37.173930
203539,79,14114.200000,55.855265,37.181063
209248,79,15089.800000,55.856139,37.184471
173039,79,16090.700000,55.864151,37.185061
213780,79,17211.500000,55.889639,37.182985
171227,79,18674.300000,55.841786,37.193163
323736,79,22223.900000,55.677215,37.248275
50001132,80,564.800000,55.636990,37.260339
316078,80,4089.000000,55.816192,37.201906
313516,80,5252.200000,55.814214,37.211785
104077,80,6762.100000,55.839472,37.174885
309467,80,7709.900000,55.839962,37.175943
216848,80,8763.300000,55.839714,37.164649
305868,80,9889.200000,55.844106,37.156323
153148,80,10927.300000,55.841812,37.145804
105867,80,11997.700000,55.842409,37.124850
153142,80,12954.700000,55.840632,37.132674
172015,80,13954.900000,55.837279,37.134989
161048,80,14974.500000,55.837304,37.148237
2628,80,18094.600000,55.680175,37.270189
162659,81,3430.300000,55.856048,36.931349
170441,81,4816.200000,55.830811,36.999091
216108,81,6051.300000,55.807924,37.002497
139703,81,7095.400000,55.811173,37.007859
205581,81,8411.100000,55.782784,37.051700
203288,81,9454.200000,55.792810,37.028510
206947,81,10473.900000,55.804597,37.025968
311469,81,11711.500000,55.814533,37.086964
141900,81,12932.300000,55.825694,37.137037
3943,81,14138.700000,55.834411,37.176186
202479,81,15115.000000,55.834810,37.179150
163115,81,18308.900000,55.674519,37.265179
50006377,82,1512.500000,55.706543,37.378313
203604,82,5160.700000,55.876169,37.123390
110488,82,6493.000000,55.858003,37.121542
203810,82,7466.700000,55.856068,37.125888
164055,82,8524.300000,55.857588,37.117691
213593,82,9519.500000,55.860292,37.120831
152471,82,10468.600000,55.862065,37.121096
3147,82,11491.600000,55.865565,37.114983
101693,82,12654.600000,55.870308,37.101979
212034,82,13805.000000,55.864369,37.121298
5380,82,14772.000000,55.864650,37.126547
213735,82,15709.600000,55.863646,37.128476
324817,82,17864.200000,55.817001,37.206899
213661,83,3735.500000,55.603956,36.467990
172025,83,4802.200000,55.599560,36.457120
170376,83,6679.100000,55.670733,36.523729
202883,83,7677.900000,55.671890,36.520019
304920,83,10136.300000,55.703276,36.205753
135322,83,11936.900000,55.630141,36.335128
106644,83,13475.700000,55.548296,36.372126
161372,83,14540.200000,55.557789,36.367379
126797,83,16655.100000,55.548513,36.617038
318959,84,3373.200000,55.847003,37.190141
143135,84,5560.600000,55.863995,37.044682
140120,84,6554.300000,55.862936,37.045419
308976,84,7592.200000,55.860191,37.042273
100893,84,8835.500000,55.881672,37.033376
320117,84,9801.800000,55.883318,37.031278
146389,84,10780.400000,55.887252,37.032625
207449,84,11900.000000,55.882501,37.056940
305161,84,13681.100000,55.849054,37.181737
157963,84,14664.700000,55.850351,37.178427
171793,84,15606.100000,55.849671,37.176940
168206,84,16577.900000,55.848294,37.178147
2934,84,17552.600000,55.847447,37.174981
104691,84,18849.800000,55.837700,37.182939
204038,84,19846.900000,55.839613,37.183183
50002622,84,22171.900000,55.766770,37.218713
128193,85,4126.200000,55.912368,36.864984
150212,85,5343.600000,55.898399,36.862487
144798,85,6396.600000,55.905401,36.855954
143699,85,7408.000000,55.905427,36.858155
104766,85,8375.900000,55.906101,36.861071
2168,85,9392.700000,55.912613,36.858405
149409,85,10310.600000,55.912483,36.860394
139307,85,11252.900000,55.911990,36.860611
162508,85,12570.200000,55.913027,36.823689
157029,85,13814.000000,55.915101,36.793602
150644,85,14960.600000,55.902283,36.807461
133010,85,16119.000000,55.881076,36.801416
163544,85,17228.900000,55.858923,36.794078
317837,85,19726.900000,55.751812,37.123292
149434,86,2661.100000,55.738840,36.982302
125043,86,5025.000000,55.872886,36.947548
110480,86,7022.400000,55.862831,37.048628
151927,86,8098.300000,55.856946,37.042657
155437,86,10263.400000,55.913321,36.858664
317001,86,11846.200000,55.942050,36.775782
3363,86,13126.200000,55.940209,36.714703
162969,86,14055.400000,55.938978,36.712597
143402,86,15008.600000,55.939213,36.709107
211247,86,16027.100000,55.936434,36.703402
151393,86,17663.700000,55.894126,36.705908
134636,86,20234.200000,55.727650,36.861157
170564,87,4777.000000,55.512361,36.103585
211612,87,6095.800000,55.503390,36.040544
136777,87,7070.700000,55.503195,36.037110
142989,87,8112.800000,55.511910,36.040043
208752,87,9120.800000,55.509141,36.028569
208883,87,10062.600000,55.506836,36.031570
158532,87,11045.800000,55.503889,36.029881
2824,87,12004.800000,55.504919,36.027932
160076,87,13009.400000,55.504379,36.016227
156935,87,14082.900000,55.492934,36.034035
307112,87,15210.200000,55.496975,36.033519
5366,87,16162.700000,55.498392,36.032847
202468,87,17150.600000,55.498199,36.038298
127148,87,18299.400000,55.499586,36.060478
171909,87,19271.300000,55.497422,36.057471
201183,88,5127.000000,55.704269,36.199773
2024,88,6128.100000,55.701204,36.195563
134105,88,7107.200000,55.704766,36.193124
146338,88,8064.600000,55.702865,36.191614
217696,88,9049.600000,55.707123,36.183108
154968,88,10430.700000,55.757732,36.144722
312776,88,11703.300000,55.792361,36.094227
309917,88,13958.000000,55.764146,35.974401
105292,88,16497.100000,55.709170,36.203802
144326,88,17878.800000,55.772887,36.268127
172057,88,20679.300000,55.851576,36.511939
161778,88,22163.700000,55.866214,36.597439
309496,89,3253.100000,55.382257,36.545146
50000581,89,6148.700000,55.317097,36.238820
50001952,89,7593.600000,55.343318,36.192862
105733,89,8591.800000,55.343301,36.186141
126471,89,9548.300000,55.343439,36.181785
169318,89,11063.400000,55.302197,36.094481
169254,89,13231.500000,55.421767,36.056983
132981,89,14617.400000,55.467015,36.001605
3415,89,16370.700000,55.506653,36.016414
144973,89,17296.100000,55.506288,36.014541
150989,89,18250.900000,55.505977,36.020409
171853,90,5406.700000,55.527480,35.972030
203430,90,6466.200000,55.540480,35.967915
205035,90,8142.300000,55.609643,35.819851
305721,90,9469.400000,55.584645,35.869056
163621,90,11117.200000,55.539758,36.011429
207474,90,12846.500000,55.648607,36.037065
306252,90,14753.600000,55.704707,36.208367
206109,90,17601.600000,55.978956,36.449780
158510,90,18762.200000,55.994532,36.472903
143999,90,20039.400000,55.972605,36.539414
140533,90,21159.400000,55.960090,36.569044
172792,90,22543.500000,55.920023,36.606462
171413,91,2204.400000,55.672538,36.956923
50004667,91,7166.000000,56.026649,35.947586
308992,91,8188.600000,56.019344,35.939519
156924,91,9138.500000,56.016495,35.936907
50005431,91,10152.500000,56.002924,35.925513
305547,91,11812.900000,55.907692,35.845223
303117,91,13383.800000,55.864338,35.877581
128595,91,14347.500000,55.866026,35.878281
171913,91,17737.900000,55.710147,35.551533
169294,91,19295.100000,55.607197,35.572735
124955,91,20713.900000,55.531590,35.609829
164922,91,21637.800000,55.532100,35.609624
202752,91,23278.400000,55.449065,35.513397
172675,91,26368.100000,55.372400,35.897840
324595,92,1297.300000,55.675321,37.279357
308419,92,6233.200000,56.006341,36.597392
209089,92,8113.600000,56.087016,36.504977
305847,92,9839.500000,56.127372,36.647356
171002,92,11486.500000,56.081703,36.516238
169448,92,13004.100000,56.001178,36.475215
106680,92,14119.200000,55.995033,36.480015
50001291,92,15637.900000,56.008696,36.344956
50004470,92,17096.000000,56.014846,36.224222
138613,92,18734.900000,55.959428,36.223653
313610,92,20868.800000,55.885044,36.317755
150270,92,22652.800000,55.888246,36.423983
202681,92,23755.000000,55.908218,36.442893
170027,92,27456.400000,55.721290,36.792935
50004329,93,1806.300000,55.680042,37.151679
101907,93,7720.500000,56.026116,35.954506
123571,93,8737.600000,56.029484,35.954641
5828,93,9760.100000,56.035044,35.959047
306578,93,10870.300000,56.051235,35.941900
309630,93,12064.300000,56.063481,35.926290
207917,93,13323.200000,56.105541,35.917079
212547,93,14407.100000,56.077914,35.925904
50005617,93,15375.800000,56.066494,35.932117
50004090,93,16504.600000,56.043975,35.952204
1732,93,17583.000000,56.031377,35.952523
144107,93,18652.900000,56.031699,35.944505
5506,93,19788.400000,56.029837,35.959203
216455,93,21254.300000,55.984703,36.025111
159326,94,5025.800000,55.700884,36.193196
311845,94,9124.200000,55.761898,35.717372
169716,94,11872.700000,55.917650,35.908073
202872,94,12883.800000,55.926651,35.906717
309518,94,14200.700000,55.988235,35.930635
204282,94,16231.300000,56.028390,35.745780
316826,94,17512.900000,56.064297,35.756053
207004,94,20039.700000,56.226739,35.640955
202933,94,21093.700000,56.235158,35.643913
130009,94,22136.200000,56.228091,35.643107
109057,94,23201.900000,56.218382,35.658892
209822,94,25005.000000,56.128593,35.834988
146504,94,27196.900000,56.171041,36.130583
158003,95,8392.000000,55.895586,35.503751
50002194,95,10522.600000,56.003054,35.649552
103456,95,12211.200000,56.034900,35.518801
211248,95,13237.200000,56.032927,35.516143
209165,95,14253.700000,56.031468,35.512514
158514,95,15216.900000,56.031443,35.507461
2920,95,16176.100000,56.032265,35.507735
50002334,95,17257.600000,56.045664,35.494656
210489,95,18841.400000,56.150619,35.491835
214634,95,21983.300000,56.443775,35.612610
50005305,95,26018.800000,56.122184,35.964295
167079,95,31450.900000,55.755074,36.934728
50006549,95,35294.200000,55.612014,37.253162
140908,96,8372.600000,55.540747,35.003813
312026,96,9348.600000,55.543323,34.991294
3916,96,10331.200000,55.547201,34.993576
125795,96,11362.100000,55.548135,34.987256
313620,96,12383.400000,55.555230,34.980792
531,96,13433.700000,55.558664,34.985095
209961,96,14435.400000,55.559716,34.985118
50000575,96,16073.300000,55.652415,34.942264
134603,96,17662.300000,55.559167,34.993120
317199,96,18626.900000,55.556560,34.994511
206335,96,19591.200000,55.556400,34.999154
107385,96,20556.400000,55.554407,34.995463
208794,96,21532.600000,55.554094,35.002478
2822,96,22521.500000,55.555561,35.008423
218034,97,8545.900000,55.546184,35.016255
309991,97,11852.000000,55.833071,34.863257
306737,97,12795.400000,55.833461,34.858882
319185,97,16864.200000,55.433159,35.054661
167414,97,20412.700000,55.081496,35.008472
214212,97,24753.100000,55.184351,34.339862
101748,97,25830.700000,55.181620,34.335451
126017,97,27211.300000,55.219122,34.305727
50001464,97,34718.000000,55.530857,35.944137
212303,98,3613.200000,55.542290,36.381592
50005675,98,8229.700000,55.534836,35.370434
305940,98,13759.500000,55.229409,34.260290
214534,98,14824.400000,55.215364,34.279470
203085,98,15986.200000,55.196061,34.277048
101474,98,17063.300000,55.205275,34.275111
171330,98,18125.400000,55.210048,34.287266
209141,98,19150.200000,55.206514,34.295162
133398,98,20103.400000,55.204102,34.298146
3322,98,21037.300000,55.206483,34.297102
212248,98,22046.500000,55.214691,34.304469
201108,98,23135.800000,55.203907,34.309281
140855,98,24249.800000,55.212587,34.313406
308974,98,30937.300000,55.439489,35.751436
126846,99,14665.000000,54.781769,34.321101
124646,99,19133.200000,55.134927,34.306784
129832,99,20678.800000,55.168100,34.341451
5498,99,22187.900000,55.200646,34.308469
204129,99,23226.800000,55.200436,34.314582
162455,99,24336.600000,55.208871,34.319140
2626,99,25548.500000,55.215765,34.314557
