206348;161520;Алексин;Новосибирск Пасечная;54.437235;37.464906;55.141009;82.985385;3355;;;174444.400000;48.456778 hours;3466782.500000;203106.400000;56.418444 hours;3469434.100000
206348;209207;Алексин;Архангельск;54.437235;37.464906;64.57634987;40.596223935;1401;;;72659.200000;20.183111 hours;1393855.200000;99512.500000;27.642361 hours;1404112.600000
214951;1193;Артём;Хабаровск;43.357235;132.122865;48.449121;135.11073;723;;;32550.900000;9.041917 hours;723271.700000;43993.500000;12.220417 hours;723538.900000
214951;686;Артём;Новосибирск;43.357235;132.122865;54.941901;82.916459;5755;;;277680.700000;77.133528 hours;5755391.000000;364921.300000;101.367028 hours;5673885.800000
214951;117986;Артём;Казань;43.357235;132.122865;55.848147;48.843685;8172;;;405834.900000;112.731917 hours;8283301.700000;513822.700000;142.728528 hours;8279738.500000
214951;120762;Артём;Электросталь;43.357235;132.122865;55.747074;38.4115;8929;;;443828.600000;123.285722 hours;9092432.500000;555542.600000;154.317389 hours;9095135.800000
214951;507;Артём;Коледино;43.357235;132.122865;55.38614;37.583393;9066;;;446830.200000;124.119500 hours;9162999.600000;558416.900000;155.115806 hours;9165862.000000
214951;213849;Артём;Кемерово;43.357235;132.122865;55.310288;86.140728;5490;;;263588.100000;73.218917 hours;5490784.000000;345631.800000;96.008833 hours;5408527.700000
209207;300219;Архангельск;Вологда 2;64.57634987;40.596223935;59.207319;39.800209;776;;;40955.200000;11.376444 hours;776081.200000;58962.400000;16.378444 hours;776774.000000
209207;206348;Архангельск;Алексин;64.57634987;40.596223935;54.437235;37.464906;1392;;;72845.100000;20.234750 hours;1393835.400000;99668.400000;27.685667 hours;1402611.600000
209207;207404;Архангельск;Ярославль;64.57634987;40.596223935;57.662651;39.78925;967;;;51219.100000;14.227528 hours;967822.900000;72427.100000;20.118639 hours;969034.800000
209207;120762;Архангельск;Электросталь;64.57634987;40.596223935;55.747074;38.4115;1255;;;66914.600000;18.587389 hours;1231134.200000;93268.800000;25.908000 hours;1240223.700000
209207;507;Архангельск;Коледино;64.57634987;40.596223935;55.38614;37.583393;1281;;;67904.400000;18.862333 hours;1281892.700000;94458.300000;26.238417 hours;1290550.400000
169872;6144;Астрахань;Волгоград;46.312097;48.056881;48.7554;44.4405;439;;;24273.900000;6.742750 hours;439180.300000;24644.600000;6.845722 hours;437364.200000
169872;206348;Астрахань;Алексин;46.312097;48.056881;54.437235;37.464906;1330;;;69964.000000;19.434444 hours;1331965.500000;76309.500000;21.197083 hours;1396219.400000
