route_id,office_id,hub_office_id,latitude,longitude,latitude,longitude
224,133858,206236,53.23448,44.906253,55.328742812,37.82100529
224,144154,206236,45.032496,34.045926,55.328742812,37.82100529
224,144649,206236,56.09682,40.354817,55.328742812,37.82100529
224,158929,206236,51.601574,45.943636,55.328742812,37.82100529
224,159402,206236,59.789885,30.436123,55.328742812,37.82100529
224,160030,206236,52.599422,39.392793,55.328742812,37.82100529
224,169872,206236,46.312097,48.056881,55.328742812,37.82100529
224,203631,206236,59.234185,39.923862,55.328742812,37.82100529
224,203632,206236,56.956633,41.040809,55.328742812,37.82100529
224,205228,206236,55.65431,37.888459,55.328742812,37.82100529
224,205985,206236,46.312237,39.946724,55.328742812,37.82100529
224,206348,206236,54.437235,37.464906,55.328742812,37.82100529
224,206844,206236,54.666244,20.45905,55.328742812,37.82100529
224,206968,206236,55.125659,37.556262,55.328742812,37.82100529
224,207022,206236,55.968988,37.320131,55.328742812,37.82100529
224,207404,206236,57.662651,39.78925,55.328742812,37.82100529
224,207743,206236,55.996703739,37.883953939,55.328742812,37.82100529
224,207803,206236,54.786513,32.100785,55.328742812,37.82100529
224,208277,206236,44.662695,41.896576,55.328742812,37.82100529
224,208941,206236,55.419053328,37.705055377,55.328742812,37.82100529
224,210001,206236,55.125925956,37.556771605,55.328742812,37.82100529
224,210127,206236,55.58783,37.226277,55.328742812,37.82100529
224,210515,206236,55.918678542,37.562207434,55.328742812,37.82100529
224,211415,206236,51.800428813,39.21810555,55.328742812,37.82100529
224,217081,206236,53.320124,34.248998,55.328742812,37.82100529
224,218210,206236,55.823819179,38.251653675,55.328742812,37.82100529
224,218402,206236,56.951769,40.941105,55.328742812,37.82100529
224,218616,206236,47.366609,39.716696,55.328742812,37.82100529
224,300168,206236,56.084394,37.155605,55.328742812,37.82100529
224,300219,206236,59.207319,39.800209,55.328742812,37.82100529
224,300571,206236,56.726696,60.578278,55.328742812,37.82100529
224,300864,206236,56.113127507,37.180021536,55.328742812,37.82100529
224,300987,206236,54.815902,31.975506,55.328742812,37.82100529
224,301229,206236,55.43485,37.611832,55.328742812,37.82100529
224,301516,206236,48.779894,44.51004,55.328742812,37.82100529
224,301760,206236,54.678615,39.571775,55.328742812,37.82100529
224,301809,206348,52.600185,41.454381,54.437235,37.464906
224,301957,206236,47.367953,39.71672,55.328742812,37.82100529
224,301983,206236,48.753836,44.481276,55.328742812,37.82100529
224,302335,206236,53.101049,46.583858,55.328742812,37.82100529
224,302445,206236,55.347781246,37.614404928,55.328742812,37.82100529
224,302597,206236,54.582532,39.766525,55.328742812,37.82100529
224,302856,206236,55.575239899,37.697530594,55.328742812,37.82100529
224,302988,206236,46.383882,48.004837,55.328742812,37.82100529
224,306771,206236,51.450719,46.136673,55.328742812,37.82100529
224,311895,206236,59.158741,37.935271,55.328742812,37.82100529
225,130744,210127,45.055356,39.067991,55.58783,37.226277
225,300168,302856,56.084394,37.155605,55.575239899,37.697530594
225,306771,302335,51.450719,46.136673,53.101049,46.583858
227,507,131643,55.38614,37.583393,52.319649,104.248228
227,686,131643,54.941901,82.916459,52.319649,104.248228
227,6145,131643,56.075378,92.948591,52.319649,104.248228
227,117986,131643,55.848147,48.843685,52.319649,104.248228
227,120762,131643,55.747074,38.4115,52.319649,104.248228
227,159402,131643,59.789885,30.436123,52.319649,104.248228
227,205228,131643,55.65431,37.888459,52.319649,104.248228
227,206348,131643,54.437235,37.464906,52.319649,104.248228
227,210557,131643,50.898893,128.535972,52.319649,104.248228
227,218210,131643,55.823819179,38.251653675,52.319649,104.248228
227,218644,131643,48.449259,135.12843,52.319649,104.248228
227,218674,131643,52.007122,113.560661,52.319649,104.248228
227,218785,131643,62.11628,129.77395,52.319649,104.248228
227,219030,131643,56.30041,101.700708,52.319649,104.248228
227,300571,131643,56.726696,60.578278,52.319649,104.248228
227,303024,131643,51.840969,107.641213,52.319649,104.248228
228,1733,215020,56.767604,60.81316,43.451061555,77.032102758
228,204939,215020,51.216218,71.509382,43.451061555,77.032102758
228,215020,218987,43.451061555,77.032102758,43.223002,76.904006
228,216476,215020,42.86259728,74.505903385,43.451061555,77.032102758
228,218698,215020,42.368735,69.533933,43.451061555,77.032102758
228,218987,215020,43.223002,76.904006,43.451061555,77.032102758
228,300571,215020,56.726696,60.578278,43.451061555,77.032102758
228,303189,215020,50.34416,80.299325,43.451061555,77.032102758
233,210515,300219,55.918678542,37.562207434,59.207319,39.800209
233,211415,206968,51.800428813,39.21810555,55.125659,37.556262
234,117456,300168,56.825157,35.87904,56.084394,37.155605
234,207743,302445,55.996703739,37.883953939,55.347781246,37.614404928
234,211415,218616,51.800428813,39.21810555,47.366609,39.716696
234,218616,301957,47.366609,39.716696,47.367953,39.71672
234,218628,300571,56.905912,53.359074,56.726696,60.578278
240,205228,117419,55.65431,37.888459,54.942099,82.91571
244,507,169872,55.38614,37.583393,46.312097,48.056881
244,6144,302988,48.7554,44.4405,46.383882,48.004837
244,206236,302988,55.328742812,37.82100529,46.383882,48.004837
244,217678,315036,55.59003931,37.227566347,46.383882,48.004837
244,301983,302988,48.753836,44.481276,46.383882,48.004837
244,312617,315036,55.821289315,38.241913137,46.383882,48.004837
248,210515,207743,55.918678542,37.562207434,55.996703739,37.883953939
250,206348,301809,54.437235,37.464906,52.600185,41.454381
251,117456,312259,56.825157,35.87904,59.796283695,30.455101821
252,207743,218210,55.996703739,37.883953939,55.823819179,38.251653675
258,117230,302335,53.091476,50.126734,53.101049,46.583858
258,205104,302335,54.356576,48.598839,53.101049,46.583858
259,507,214951,55.38614,37.583393,43.357235,132.122865
259,1193,214951,48.449121,135.11073,43.357235,132.122865
259,117986,214951,55.848147,48.843685,43.357235,132.122865
259,206844,507,54.666244,20.45905,55.38614,37.583393
259,213849,214951,55.310288,86.140728,43.357235,132.122865
259,218210,214951,55.823819179,38.251653675,43.357235,132.122865
259,218644,214951,48.449259,135.12843,43.357235,132.122865
268,507,204952,55.38614,37.583393,55.744370258,52.479285244
268,117986,204952,55.848147,48.843685,55.744370258,52.479285244
268,120762,204952,55.747074,38.4115,55.744370258,52.479285244
270,507,119781,55.38614,37.583393,55.866769,37.58235
270,117501,210515,55.413049,37.588278,55.918678542,37.562207434
270,117986,210515,55.848147,48.843685,55.918678542,37.562207434
270,120762,210515,55.747074,38.4115,55.918678542,37.562207434
270,133858,210515,53.23448,44.906253,55.918678542,37.562207434
270,159402,210515,59.789885,30.436123,55.918678542,37.562207434
270,203631,210515,59.234185,39.923862,55.918678542,37.562207434
270,205228,210515,55.65431,37.888459,55.918678542,37.562207434
270,206236,210515,55.328742812,37.82100529,55.918678542,37.562207434
270,206348,210515,54.437235,37.464906,55.918678542,37.562207434
270,206968,210515,55.125659,37.556262,55.918678542,37.562207434
270,207022,210515,55.968988,37.320131,55.918678542,37.562207434
270,207743,210515,55.996703739,37.883953939,55.918678542,37.562207434
270,208941,210515,55.419053328,37.705055377,55.918678542,37.562207434
270,210001,210515,55.125925956,37.556771605,55.918678542,37.562207434
270,210127,210515,55.58783,37.226277,55.918678542,37.562207434
270,218210,210515,55.823819179,38.251653675,55.918678542,37.562207434
270,300168,210515,56.084394,37.155605,55.918678542,37.562207434
270,300219,210515,59.207319,39.800209,55.918678542,37.562207434
270,300864,210515,56.113127507,37.180021536,55.918678542,37.562207434
270,302856,210515,55.575239899,37.697530594,55.918678542,37.562207434
271,507,210515,55.38614,37.583393,55.918678542,37.562207434
271,117986,218916,55.848147,48.843685,56.072212198,47.231122167
271,120762,203799,55.747074,38.4115,56.122826,47.309128
271,206348,218916,54.437235,37.464906,56.072212198,47.231122167
271,207404,210515,57.662651,39.78925,55.918678542,37.562207434
271,211470,218916,57.926741,59.990923,56.072212198,47.231122167
271,218210,203799,55.823819179,38.251653675,56.122826,47.309128
271,218628,218916,56.905912,53.359074,56.072212198,47.231122167
271,300571,205104,56.726696,60.578278,54.356576,48.598839
271,311895,210515,59.158741,37.935271,55.918678542,37.562207434
272,507,117986,55.38614,37.583393,55.848147,48.843685
272,686,117986,54.941901,82.916459,55.848147,48.843685
272,1733,117986,56.767604,60.81316,55.848147,48.843685
272,2737,117986,59.869844,30.519603,55.848147,48.843685
272,6144,117986,48.7554,44.4405,55.848147,48.843685
272,6145,117986,56.075378,92.948591,55.848147,48.843685
272,6156,117986,54.570603,39.809207,55.848147,48.843685
272,117230,117986,53.091476,50.126734,55.848147,48.843685
272,117819,117986,57.142964,65.597514,55.848147,48.843685
272,117866,117986,52.727738,41.387093,55.848147,48.843685
272,118535,117986,56.169053,43.895555,55.848147,48.843685
272,120762,117986,55.747074,38.4115,55.848147,48.843685
272,131643,117986,52.319649,104.248228,55.848147,48.843685
272,132508,117986,55.231372,61.299149,55.848147,48.843685
272,133533,117986,47.367228,39.712646,55.848147,48.843685
272,133858,117986,53.23448,44.906253,55.848147,48.843685
272,144649,117986,56.09682,40.354817,55.848147,48.843685
272,149445,117986,54.565769,55.931327,55.848147,48.843685
272,158929,117986,51.601574,45.943636,55.848147,48.843685
272,159402,117986,59.789885,30.436123,55.848147,48.843685
272,160030,117986,52.599422,39.392793,55.848147,48.843685
272,161003,117986,61.244861,73.500957,55.848147,48.843685
272,161520,117986,55.141009,82.985385,55.848147,48.843685
272,168458,117986,55.010898,73.446973,55.848147,48.843685
272,169537,117986,59.620754,60.618892,55.848147,48.843685
272,169872,117986,46.312097,48.056881,55.848147,48.843685
272,172430,117986,53.384265,83.739861,55.848147,48.843685
272,203631,117986,59.234185,39.923862,55.848147,48.843685
272,203632,117986,56.956633,41.040809,55.848147,48.843685
272,203799,117986,56.122826,47.309128,55.848147,48.843685
272,204615,117986,56.516407,85.024625,55.848147,48.843685
272,204939,117986,51.216218,71.509382,55.848147,48.843685
272,204952,117986,55.744370258,52.479285244,55.848147,48.843685
272,205104,117986,54.356576,48.598839,55.848147,48.843685
272,205205,117986,58.571995,49.576179,55.848147,48.843685
272,205228,117986,55.65431,37.888459,55.848147,48.843685
272,206236,117986,55.328742812,37.82100529,55.848147,48.843685
272,206298,117986,53.722084,91.382578,55.848147,48.843685
272,206319,117986,51.726981,55.100593,55.848147,48.843685
272,206348,117986,54.437235,37.464906,55.848147,48.843685
272,206708,117986,53.760427,87.092846,55.848147,48.843685
272,207404,117986,57.662651,39.78925,55.848147,48.843685
272,208277,117986,44.662695,41.896576,55.848147,48.843685
272,209208,117986,61.729299178,50.768561871,55.848147,48.843685
272,209209,117986,57.826076,28.379243,55.848147,48.843685
272,210515,117986,55.918678542,37.562207434,55.848147,48.843685
272,211415,117986,51.800428813,39.21810555,55.848147,48.843685
272,211470,117986,57.926741,59.990923,55.848147,48.843685
272,211644,117986,56.763865443,60.742442033,55.848147,48.843685
272,213849,117986,55.310288,86.140728,55.848147,48.843685
272,214951,117986,43.357235,132.122865,55.848147,48.843685
272,216566,117986,57.924337,56.164468,55.848147,48.843685
272,218210,117986,55.823819179,38.251653675,55.848147,48.843685
272,218225,117986,55.150464,61.448817,55.848147,48.843685
272,218402,117986,56.951769,40.941105,55.848147,48.843685
272,218616,117986,47.366609,39.716696,55.848147,48.843685
272,218628,117986,56.905912,53.359074,55.848147,48.843685
272,218644,117986,48.449259,135.12843,55.848147,48.843685
272,218674,117986,52.007122,113.560661,55.848147,48.843685
272,218916,117986,56.072212198,47.231122167,55.848147,48.843685
272,219030,117986,56.30041,101.700708,55.848147,48.843685
272,300168,117986,56.084394,37.155605,55.848147,48.843685
272,300219,117986,59.207319,39.800209,55.848147,48.843685
272,300571,117986,56.726696,60.578278,55.848147,48.843685
272,300862,117986,53.719708,91.376873,55.848147,48.843685
272,301229,117986,55.43485,37.611832,55.848147,48.843685
272,301516,117986,48.779894,44.51004,55.848147,48.843685
272,301805,117986,53.3914,50.328463,55.848147,48.843685
272,301957,117986,47.367953,39.71672,55.848147,48.843685
272,301983,117986,48.753836,44.481276,55.848147,48.843685
272,302222,117986,54.584504,55.907014,55.848147,48.843685
272,302335,117986,53.101049,46.583858,55.848147,48.843685
272,302597,117986,54.582532,39.766525,55.848147,48.843685
272,302737,117986,53.321512,83.642199,55.848147,48.843685
272,302738,117986,51.645263,46.009598,55.848147,48.843685
272,302988,117986,46.383882,48.004837,55.848147,48.843685
272,303024,117986,51.840969,107.641213,55.848147,48.843685
272,303189,117986,50.34416,80.299325,55.848147,48.843685
272,303219,117986,58.667818,49.672559,55.848147,48.843685
272,306771,117986,51.450719,46.136673,55.848147,48.843685
273,117230,301805,53.091476,50.126734,53.3914,50.328463
273,302856,301805,55.575239899,37.697530594,53.3914,50.328463
274,130744,117986,45.055356,39.067991,55.848147,48.843685
274,206348,213896,54.437235,37.464906,55.918313,37.562209
275,130744,117986,45.055356,39.067991,55.848147,48.843685
283,507,205104,55.38614,37.583393,54.356576,48.598839
283,117986,205104,55.848147,48.843685,54.356576,48.598839
283,120762,205104,55.747074,38.4115,54.356576,48.598839
283,133858,205104,53.23448,44.906253,54.356576,48.598839
295,301809,206348,52.600185,41.454381,54.437235,37.464906
297,130744,120762,45.055356,39.067991,55.747074,38.4115
298,130744,120762,45.055356,39.067991,55.747074,38.4115
300,507,120762,55.38614,37.583393,55.747074,38.4115
300,686,120762,54.941901,82.916459,55.747074,38.4115
300,1733,120762,56.767604,60.81316,55.747074,38.4115
300,2737,120762,59.869844,30.519603,55.747074,38.4115
300,6144,121703,48.7554,44.4405,55.743971,38.419892
300,6145,120762,56.075378,92.948591,55.747074,38.4115
300,6156,120762,54.570603,39.809207,55.747074,38.4115
300,117230,120762,53.091476,50.126734,55.747074,38.4115
300,117393,120762,53.898376,27.697725,55.747074,38.4115
300,117442,120762,54.483186,36.218078,55.747074,38.4115
300,117456,120762,56.825157,35.87904,55.747074,38.4115
300,117501,120762,55.413049,37.588278,55.747074,38.4115
300,117819,120762,57.142964,65.597514,55.747074,38.4115
300,117866,120762,52.727738,41.387093,55.747074,38.4115
300,118535,120762,56.169053,43.895555,55.747074,38.4115
300,120762,120762,55.747074,38.4115,55.747074,38.4115
300,130486,120762,51.672394,39.296102,55.747074,38.4115
300,131643,120762,52.319649,104.248228,55.747074,38.4115
300,132508,120762,55.231372,61.299149,55.747074,38.4115
300,133533,120762,47.367228,39.712646,55.747074,38.4115
300,133858,120762,53.23448,44.906253,55.747074,38.4115
300,140302,120762,51.765435,36.131845,55.747074,38.4115
300,144649,120762,56.09682,40.354817,55.747074,38.4115
300,149445,120762,54.565769,55.931327,55.747074,38.4115
300,158311,120762,44.03429,43.164327,55.747074,38.4115
300,158751,120762,43.088653,44.644355,55.747074,38.4115
300,159402,120762,59.789885,30.436123,55.747074,38.4115
300,160030,120762,52.599422,39.392793,55.747074,38.4115
300,161003,120762,61.244861,73.500957,55.747074,38.4115
300,161443,120762,61.820477,34.283712,55.747074,38.4115
300,161520,120762,55.141009,82.985385,55.747074,38.4115
300,168458,120762,55.010898,73.446973,55.747074,38.4115
300,169537,120762,59.620754,60.618892,55.747074,38.4115
300,169872,120762,46.312097,48.056881,55.747074,38.4115
300,172430,120762,53.384265,83.739861,55.747074,38.4115
300,203631,120762,59.234185,39.923862,55.747074,38.4115
300,203799,120762,56.122826,47.309128,55.747074,38.4115
300,204615,120762,56.516407,85.024625,55.747074,38.4115
300,204939,120762,51.216218,71.509382,55.747074,38.4115
300,204952,120762,55.744370258,52.479285244,55.747074,38.4115
300,205104,120762,54.356576,48.598839,55.747074,38.4115
300,205205,120762,58.571995,49.576179,55.747074,38.4115
300,205349,120762,68.999114,33.125556,55.747074,38.4115
300,205985,120762,46.312237,39.946724,55.747074,38.4115
300,206236,120762,55.328742812,37.82100529,55.747074,38.4115
300,206298,120762,53.722084,91.382578,55.747074,38.4115
300,206319,120762,51.726981,55.100593,55.747074,38.4115
300,206348,120762,54.437235,37.464906,55.747074,38.4115
300,206708,120762,53.760427,87.092846,55.747074,38.4115
300,206844,120762,54.666244,20.45905,55.747074,38.4115
300,206968,120762,55.125659,37.556262,55.747074,38.4115
300,207016,120762,50.593676,36.679399,55.747074,38.4115
300,207022,120762,55.968988,37.320131,55.747074,38.4115
300,207390,120762,52.448389,30.996117,55.747074,38.4115
300,207404,120762,57.662651,39.78925,55.747074,38.4115
300,207743,120762,55.996703739,37.883953939,55.747074,38.4115
300,207803,120762,54.786513,32.100785,55.747074,38.4115
300,208277,120762,44.662695,41.896576,55.747074,38.4115
300,209207,120762,64.57634987,40.596223935,55.747074,38.4115
300,209211,120762,43.03146948,47.433087104,55.747074,38.4115
300,210001,120762,55.125925956,37.556771605,55.747074,38.4115
300,210127,120762,55.58783,37.226277,55.747074,38.4115
300,210514,120762,67.203755,32.441947,55.747074,38.4115
300,210515,120762,55.918678542,37.562207434,55.747074,38.4115
300,210557,120762,50.898893,128.535972,55.747074,38.4115
300,211415,120762,51.800428813,39.21810555,55.747074,38.4115
300,211622,120762,53.858061029,27.398763421,55.747074,38.4115
300,211644,120762,56.763865443,60.742442033,55.747074,38.4115
300,213849,120762,55.310288,86.140728,55.747074,38.4115
300,214951,120762,43.357235,132.122865,55.747074,38.4115
300,215020,120762,43.451061555,77.032102758,55.747074,38.4115
300,216566,120762,57.924337,56.164468,55.747074,38.4115
300,217081,120762,53.320124,34.248998,55.747074,38.4115
300,218210,120762,55.823819179,38.251653675,55.747074,38.4115
300,218225,120762,55.150464,61.448817,55.747074,38.4115
300,218402,120762,56.951769,40.941105,55.747074,38.4115
300,218616,120762,47.366609,39.716696,55.747074,38.4115
300,218628,120762,56.905912,53.359074,55.747074,38.4115
300,218644,120762,48.449259,135.12843,55.747074,38.4115
300,218674,120762,52.007122,113.560661,55.747074,38.4115
300,218698,120762,42.368735,69.533933,55.747074,38.4115
300,218916,120762,56.072212198,47.231122167,55.747074,38.4115
300,219030,120762,56.30041,101.700708,55.747074,38.4115
300,300168,120762,56.084394,37.155605,55.747074,38.4115
300,300219,120762,59.207319,39.800209,55.747074,38.4115
300,300363,120762,52.126005,23.64126,55.747074,38.4115
300,300461,120762,52.463864,30.940521,55.747074,38.4115
300,300571,120762,56.726696,60.578278,55.747074,38.4115
300,300862,120762,53.719708,91.376873,55.747074,38.4115
300,300864,120762,56.113127507,37.180021536,55.747074,38.4115
300,300987,120762,54.815902,31.975506,55.747074,38.4115
300,301760,120762,54.678615,39.571775,55.747074,38.4115
300,301809,120762,52.600185,41.454381,55.747074,38.4115
300,301920,120762,44.033866,43.165161,55.747074,38.4115
300,301957,120762,47.367953,39.71672,55.747074,38.4115
300,302222,120762,54.584504,55.907014,55.747074,38.4115
300,302335,120762,53.101049,46.583858,55.747074,38.4115
300,302445,120762,55.347781246,37.614404928,55.747074,38.4115
300,302597,120762,54.582532,39.766525,55.747074,38.4115
300,302737,120762,53.321512,83.642199,55.747074,38.4115
300,302738,120762,51.645263,46.009598,55.747074,38.4115
300,302769,120762,64.527853,40.653662,55.747074,38.4115
300,302856,120762,55.575239899,37.697530594,55.747074,38.4115
300,302988,120762,46.383882,48.004837,55.747074,38.4115
300,303024,120762,51.840969,107.641213,55.747074,38.4115
300,303189,120762,50.34416,80.299325,55.747074,38.4115
300,303219,120762,58.667818,49.672559,55.747074,38.4115
300,303295,120762,56.331209,36.678842,55.747074,38.4115
300,305110,120762,56.128930131,92.963028087,55.747074,38.4115
300,306771,120762,51.450719,46.136673,55.747074,38.4115
300,311895,120762,59.158741,37.935271,55.747074,38.4115
300,312259,120762,59.796283695,30.455101821,55.747074,38.4115
300,314137,120762,53.637552,23.777974,55.747074,38.4115
301,120762,507,55.747074,38.4115,55.38614,37.583393
301,158929,507,51.601574,45.943636,55.38614,37.583393
303,130744,206968,45.055356,39.067991,55.125659,37.556262
305,205228,120762,55.65431,37.888459,55.747074,38.4115
311,161003,303221,61.244861,73.500957,63.176843991,75.470132355
311,300219,311895,59.207319,39.800209,59.158741,37.935271
312,507,218402,55.38614,37.583393,56.951769,40.941105
312,686,218402,54.941901,82.916459,56.951769,40.941105
312,6156,218402,54.570603,39.809207,56.951769,40.941105
312,117986,218402,55.848147,48.843685,56.951769,40.941105
312,144649,218402,56.09682,40.354817,56.951769,40.941105
312,204939,218402,51.216218,71.509382,56.951769,40.941105
312,206236,218402,55.328742812,37.82100529,56.951769,40.941105
312,209209,218402,57.826076,28.379243,56.951769,40.941105
312,218210,218402,55.823819179,38.251653675,56.951769,40.941105
312,300571,218402,56.726696,60.578278,56.951769,40.941105
312,301339,218402,43.611071,39.732701,56.951769,40.941105
312,302445,218402,55.347781246,37.614404928,56.951769,40.941105
312,303189,218402,50.34416,80.299325,56.951769,40.941105
313,120762,218402,55.747074,38.4115,56.951769,40.941105
313,206348,302856,54.437235,37.464906,55.575239899,37.697530594
315,130744,210001,45.055356,39.067991,55.125925956,37.556771605
320,130486,140302,51.672394,39.296102,51.765435,36.131845
320,218987,218698,43.223002,76.904006,42.368735,69.533933
321,206236,301760,55.328742812,37.82100529,54.678615,39.571775
333,507,117230,55.38614,37.583393,53.091476,50.126734
333,2737,300219,59.869844,30.519603,59.207319,39.800209
333,205104,117230,54.356576,48.598839,53.091476,50.126734
333,209207,302769,64.57634987,40.596223935,64.527853,40.653662
335,686,312259,54.941901,82.916459,59.796283695,30.455101821
335,2737,209209,59.869844,30.519603,57.826076,28.379243
335,117501,300168,55.413049,37.588278,56.084394,37.155605
335,120762,300168,55.747074,38.4115,56.084394,37.155605
335,161443,2737,61.820477,34.283712,59.869844,30.519603
335,205349,300168,68.999114,33.125556,56.084394,37.155605
335,206236,300168,55.328742812,37.82100529,56.084394,37.155605
335,207022,300168,55.968988,37.320131,56.084394,37.155605
335,207404,300168,57.662651,39.78925,56.084394,37.155605
335,207743,300168,55.996703739,37.883953939,56.084394,37.155605
335,209209,300168,57.826076,28.379243,56.084394,37.155605
335,210001,300168,55.125925956,37.556771605,56.084394,37.155605
335,210127,300168,55.58783,37.226277,56.084394,37.155605
335,210514,300168,67.203755,32.441947,56.084394,37.155605
335,210515,300168,55.918678542,37.562207434,56.084394,37.155605
335,218210,300168,55.823819179,38.251653675,56.084394,37.155605
335,300864,300168,56.113127507,37.180021536,56.084394,37.155605
335,303295,300168,56.331209,36.678842,56.084394,37.155605
336,2737,300168,59.869844,30.519603,56.084394,37.155605
337,507,300862,55.38614,37.583393,53.719708,91.376873
337,686,206298,54.941901,82.916459,53.722084,91.382578
337,6145,300862,56.075378,92.948591,53.719708,91.376873
337,117986,300862,55.848147,48.843685,53.719708,91.376873
337,120762,300862,55.747074,38.4115,53.719708,91.376873
337,161520,300862,55.141009,82.985385,53.719708,91.376873
337,213849,206298,55.310288,86.140728,53.722084,91.382578
338,507,2737,55.38614,37.583393,59.869844,30.519603
338,1733,311800,56.767604,60.81316,59.74376,30.509576
338,119400,2737,55.978618,37.874224,59.869844,30.519603
338,120762,2737,55.747074,38.4115,59.869844,30.519603
338,159402,2737,59.789885,30.436123,59.869844,30.519603
338,206236,2737,55.328742812,37.82100529,59.869844,30.519603
338,207743,2737,55.996703739,37.883953939,59.869844,30.519603
338,210515,2737,55.918678542,37.562207434,59.869844,30.519603
338,218210,312259,55.823819179,38.251653675,59.796283695,30.455101821
338,300168,117414,56.084394,37.155605,59.859969,30.638633
338,301760,2737,54.678615,39.571775,59.869844,30.519603
338,312259,2737,59.796283695,30.455101821,59.869844,30.519603
340,507,6145,55.38614,37.583393,56.075378,92.948591
340,686,6145,54.941901,82.916459,56.075378,92.948591
340,6144,302988,48.7554,44.4405,46.383882,48.004837
340,6145,305110,56.075378,92.948591,56.128930131,92.963028087
340,117986,6145,55.848147,48.843685,56.075378,92.948591
340,120762,6145,55.747074,38.4115,56.075378,92.948591
340,131643,6145,52.319649,104.248228,56.075378,92.948591
340,161520,6145,55.141009,82.985385,56.075378,92.948591
340,169872,302988,46.312097,48.056881,46.383882,48.004837
340,205228,6145,55.65431,37.888459,56.075378,92.948591
340,218210,6145,55.823819179,38.251653675,56.075378,92.948591
340,219030,6145,56.30041,101.700708,56.075378,92.948591
340,300571,6145,56.726696,60.578278,56.075378,92.948591
340,300862,6145,53.719708,91.376873,56.075378,92.948591
340,305110,6145,56.128930131,92.963028087,56.075378,92.948591
341,6145,219030,56.075378,92.948591,56.30041,101.700708
341,161520,219030,55.141009,82.985385,56.30041,101.700708
341,217678,303945,55.59003931,37.227566347,56.72846,60.577676
341,312617,303945,55.821289315,38.241913137,56.72846,60.577676
345,133858,218616,53.23448,44.906253,47.366609,39.716696
345,144154,218616,45.032496,34.045926,47.366609,39.716696
345,218616,303262,47.366609,39.716696,45.02928488,34.038676989
345,301920,218616,44.033866,43.165161,47.366609,39.716696
345,303262,218616,45.02928488,34.038676989,47.366609,39.716696
348,206348,301957,54.437235,37.464906,47.367953,39.71672
350,6145,305110,56.075378,92.948591,56.128930131,92.963028087
350,218225,215020,55.150464,61.448817,43.451061555,77.032102758
353,507,210001,55.38614,37.583393,55.125925956,37.556771605
360,507,140302,55.38614,37.583393,51.765435,36.131845
360,120762,140302,55.747074,38.4115,51.765435,36.131845
360,130744,140302,45.055356,39.067991,51.765435,36.131845
360,206348,140302,54.437235,37.464906,51.765435,36.131845
360,207016,140302,50.593676,36.679399,51.765435,36.131845
360,211415,140302,51.800428813,39.21810555,51.765435,36.131845
360,217081,140302,53.320124,34.248998,51.765435,36.131845
368,507,209209,55.38614,37.583393,57.826076,28.379243
368,159402,209209,59.789885,30.436123,57.826076,28.379243
368,300168,209209,56.084394,37.155605,57.826076,28.379243
372,205228,302856,55.65431,37.888459,55.575239899,37.697530594
372,206236,302856,55.328742812,37.82100529,55.575239899,37.697530594
372,210127,302856,55.58783,37.226277,55.575239899,37.697530594
372,210515,302856,55.918678542,37.562207434,55.575239899,37.697530594
372,218210,302856,55.823819179,38.251653675,55.575239899,37.697530594
378,207743,218623,55.996703739,37.883953939,55.411823,37.589796
384,130744,301339,45.055356,39.067991,43.611071,39.732701
384,205228,301339,55.65431,37.888459,43.611071,39.732701
384,206236,301339,55.328742812,37.82100529,43.611071,39.732701
386,120762,302571,55.747074,38.4115,40.13613559,44.448282964
403,507,1733,55.38614,37.583393,56.767604,60.81316
403,686,1733,54.941901,82.916459,56.767604,60.81316
403,6145,1733,56.075378,92.948591,56.767604,60.81316
403,117819,1733,57.142964,65.597514,56.767604,60.81316
403,120762,1733,55.747074,38.4115,56.767604,60.81316
403,131643,1733,52.319649,104.248228,56.767604,60.81316
403,132508,1733,55.231372,61.299149,56.767604,60.81316
403,159402,1733,59.789885,30.436123,56.767604,60.81316
403,161003,300571,61.244861,73.500957,56.726696,60.578278
403,161520,1733,55.141009,82.985385,56.767604,60.81316
403,169537,1733,59.620754,60.618892,56.767604,60.81316
403,204939,1733,51.216218,71.509382,56.767604,60.81316
403,205228,300571,55.65431,37.888459,56.726696,60.578278
403,206236,300571,55.328742812,37.82100529,56.726696,60.578278
403,206348,1733,54.437235,37.464906,56.767604,60.81316
403,208277,1733,44.662695,41.896576,56.767604,60.81316
403,211470,1733,57.926741,59.990923,56.767604,60.81316
403,211644,1733,56.763865443,60.742442033,56.767604,60.81316
403,215020,1733,43.451061555,77.032102758,56.767604,60.81316
403,216566,1733,57.924337,56.164468,56.767604,60.81316
403,218210,300571,55.823819179,38.251653675,56.726696,60.578278
403,218402,300571,56.951769,40.941105,56.726696,60.578278
403,218628,1733,56.905912,53.359074,56.767604,60.81316
403,218698,1733,42.368735,69.533933,56.767604,60.81316
403,218987,1733,43.223002,76.904006,56.767604,60.81316
403,219030,1733,56.30041,101.700708,56.767604,60.81316
403,300571,1733,56.726696,60.578278,56.767604,60.81316
411,507,158751,55.38614,37.583393,43.088653,44.644355
411,130744,158751,45.055356,39.067991,43.088653,44.644355
411,206236,158751,55.328742812,37.82100529,43.088653,44.644355
411,208277,158751,44.662695,41.896576,43.088653,44.644355
411,218616,158751,47.366609,39.716696,43.088653,44.644355
