213849,55.310288,86.140728,507,55.38614,37.583393,287054.599000,79.737389 hours in route,3620801.800000,45.409084 km/h,rest: 42.000000,total time: 121.737389 
213849,55.310288,86.140728,120762,55.747074,38.4115,283240.252750,78.677848 hours in route,3558809.200000,45.232671 km/h,rest: 42.000000,total time: 120.677848 
218616,47.366609,39.716696,1733,56.767604,60.81316,163460.770700,45.405770 hours in route,2271752.300000,50.032239 km/h,rest: 22.000000,total time: 67.405770 
218616,47.366609,39.716696,117986,55.848147,48.843685,109836.456450,30.510127 hours in route,1422703.700000,46.630540 km/h,rest: 12.000000,total time: 42.510127 
120762,55.747074,38.4115,213849,55.310288,86.140728,283745.987050,78.818330 hours in route,3556777.500000,45.126273 km/h,rest: 42.000000,total time: 120.818330 
120762,55.747074,38.4115,168458,55.010898,73.446973,192969.643950,53.602679 hours in route,2636049.100000,49.177563 km/h,rest: 30.000000,total time: 83.602679 
218674,52.007122,113.560661,120762,55.747074,38.4115,528689.136500,146.858093 hours in route,6187003.400000,42.129128 km/h,rest: 90.000000,total time: 236.858093 
1733,56.767604,60.81316,168458,55.010898,73.446973,73739.048400,20.483069 hours in route,916051.300000,44.722366 km/h,rest: 10.000000,total time: 30.483069 
206348,54.437235,37.464906,117986,55.848147,48.843685,73647.172150,20.457548 hours in route,1009313.000000,49.336949 km/h,rest: 10.000000,total time: 30.457548 
302737,53.321512,83.642199,218210,55.823819179,38.251653675,260257.438450,72.293733 hours in route,3560640.300000,49.252406 km/h,rest: 42.000000,total time: 114.293733 
206348,54.437235,37.464906,686,54.941901,82.916459,260154.418500,72.265116 hours in route,3358830.100000,46.479273 km/h,rest: 42.000000,total time: 114.265116 
120762,55.747074,38.4115,686,54.941901,82.916459,258163.964000,71.712212 hours in route,3277714.100000,45.706498 km/h,rest: 40.000000,total time: 111.712212 
117986,55.848147,48.843685,686,54.941901,82.916459,198387.260400,55.107572 hours in route,2464004.000000,44.712621 km/h,rest: 30.000000,total time: 85.107572 
131643,52.319649,104.248228,218644,48.449259,135.12843,234786.733850,65.218537 hours in route,3136778.900000,48.096431 km/h,rest: 40.000000,total time: 105.218537 
1733,56.767604,60.81316,117986,55.848147,48.843685,74871.319450,20.797589 hours in route,989293.200000,47.567687 km/h,rest: 10.000000,total time: 30.797589 
120762,55.747074,38.4115,205985,46.312237,39.946724,96729.924100,26.869423 hours in route,1252420.300000,46.611358 km/h,rest: 12.000000,total time: 38.869423 
