207022,507,55.968988,37.320131,55.38614,37.583393,4970.920050,1.380811 hours in route,77043.800000,55.796045 km/h,rest: 0.000000,total time: 1.380811 ,
207404,507,57.662651,39.78925,55.38614,37.583393,23898.375950,6.638438 hours in route,326354.200000,49.161295 km/h,rest: 0.000000,total time: 6.638438 ,
207743,507,55.996703739,37.883953939,55.38614,37.583393,5669.890850,1.574970 hours in route,91457.300000,58.069245 km/h,rest: 0.000000,total time: 1.574970 ,
207803,507,54.786513,32.100785,55.38614,37.583393,28186.922200,7.829701 hours in route,410378.500000,52.413051 km/h,rest: 0.000000,total time: 7.829701 ,
208277,507,44.662695,41.896576,55.38614,37.583393,88157.810700,24.488281 hours in route,1414187.700000,57.749571 km/h,rest: 12.000000,total time: 36.488281 ,
208941,507,55.419053328,37.705055377,55.38614,37.583393,1498.116350,0.416143 hours in route,16229.200000,38.999054 km/h,rest: 0.000000,total time: 0.416143 ,
209207,507,64.57634987,40.596223935,55.38614,37.583393,96848.592650,26.902387 hours in route,1291576.400000,48.009733 km/h,rest: 12.000000,total time: 38.902387 ,
209208,507,61.729299178,50.768561871,55.38614,37.583393,93410.049900,25.947236 hours in route,1378510.300000,53.127443 km/h,rest: 12.000000,total time: 37.947236 ,
209211,507,43.03146948,47.433087104,55.38614,37.583393,115782.094600,32.161693 hours in route,1766163.100000,54.915116 km/h,rest: 20.000000,total time: 52.161693 ,
210001,507,55.125925956,37.556771605,55.38614,37.583393,2620.547750,0.727930 hours in route,37968.200000,52.159141 km/h,rest: 0.000000,total time: 0.727930 ,
210127,507,55.58783,37.226277,55.38614,37.583393,3867.575200,1.074326 hours in route,53869.700000,50.142766 km/h,rest: 0.000000,total time: 1.074326 ,
210515,507,55.918678542,37.562207434,55.38614,37.583393,4667.906250,1.296641 hours in route,74092.400000,57.141816 km/h,rest: 0.000000,total time: 1.296641 ,
211415,507,51.800428813,39.21810555,55.38614,37.583393,29961.260050,8.322572 hours in route,473461.100000,56.888794 km/h,rest: 2.000000,total time: 10.322572 ,
211470,507,57.926741,59.990923,55.38614,37.583393,116429.140500,32.341428 hours in route,1831693.500000,56.636136 km/h,rest: 20.000000,total time: 52.341428 ,
211644,507,56.763865443,60.742442033,55.38614,37.583393,117680.791400,32.689109 hours in route,1863980.700000,57.021460 km/h,rest: 20.000000,total time: 52.689109 ,
213849,507,55.310288,86.140728,55.38614,37.583393,233082.103400,64.745029 hours in route,3584258.600000,55.359595 km/h,rest: 40.000000,total time: 104.745029 ,
214951,507,43.357235,132.122865,55.38614,37.583393,592032.891050,164.453581 hours in route,9071004.700000,55.158451 km/h,rest: 100.000000,total time: 264.453581 ,
